featureid	UNKNOWN	k__Archaea|p__Euryarchaeota	k__Bacteria|p__Actinobacteria	k__Bacteria|p__Bacteroidetes	k__Bacteria|p__Candidatus_Melainabacteria	k__Bacteria|p__Firmicutes	k__Bacteria|p__Fusobacteria	k__Bacteria|p__Lentisphaerae	k__Bacteria|p__Proteobacteria	k__Bacteria|p__Spirochaetes	k__Bacteria|p__Synergistetes	k__Bacteria|p__Verrucomicrobia	k__Eukaryota|p__Ascomycota	k__Eukaryota|p__Eukaryota_unclassified
anserine	-1.3238667272147855	0.2885777162972536	-0.7722489362585774	-1.3612831674169599	-0.7499793074665222	-1.2466620200652927	-0.5438295401377993	0.869914676367386	-0.6216419021742837	0.45173736819209154	-1.3175794271771206	-1.4813844867921753	-0.34113374651771755	-0.10308748711166743
arachidate	0.7056263234554963	0.3057359836303277	0.33430074048463587	-0.2561456475370094	-0.1587948558806338	-0.07585355108869096	-0.6090549118898763	-0.6878305905346578	0.3915621954954177	-0.05301779524445216	0.513199245231867	-0.30135848126486064	0.5794256634613064	-3.212090234489889
arachidonate	3.3659503306857297	2.25758012142103	3.22073753046916	2.7752485145136596	2.5595083488540933	2.9334090973706597	2.011416924859989	0.787188362705203	3.217720174805109	1.5625179969359406	3.386827222718124	2.85664712116045	1.59738593729899	-1.1641739578117822
arginine	4.260490951526323	2.443853522720098	3.788119028491076	3.8977013243829166	3.3372975335386887	3.9230208543914853	2.8424679122632908	1.1016381909703912	3.6849945796922388	1.8875091405011473	4.260467353196097	4.027920073615275	2.469442821237051	0.4767333381941951
ascorbate	1.7211734467755373	0.23784683570771525	1.264660650982931	1.537956191489864	1.0365500262307377	1.5076003761655943	0.719558720741295	-0.6177179009557008	1.1596314226581277	-0.07861760990348898	1.7016643922482313	1.6390604565112876	0.5552224152285388	-0.5901022217840102
asparagine	-5.3893452261215735	-3.1611468944662997	-5.095767699083925	-4.933769717318759	-4.299517601480356	-5.045639374879725	-3.5657274577331464	-1.0774282580748389	-4.997907618216242	-2.171881421642607	-5.519395735871429	-5.138350715438483	-2.257146584376	0.3415258078220171
aspartate	3.4615735516457815	2.476934898585691	3.3176857728042632	3.253601463635847	2.9657681260231636	3.3011150493486814	2.647422211228699	1.5816651349335462	3.275205471410577	2.058377451487859	3.501938092069544	3.336603999750124	2.145216152477063	0.9494845997309052
atenolol	2.632371121927091	2.017013919738542	2.352336191799738	1.9513650056243128	1.9068957162210225	2.083928232163739	1.5037481583872045	1.0527996592914735	2.373254305443455	1.6304181576819587	2.5289873354573587	1.954492807737111	2.0464123472574967	-0.7808511194397085
azelate	0.7485985585069872	-0.16099000606879788	0.4506443284386339	0.8880687289267779	0.5017451474609693	0.7938621945181156	0.44460312514065214	-0.3473759259402438	0.35425653130120394	-0.18900541269701954	0.7492650293883694	0.9566684449403566	0.2611411707291489	0.5558977370686526
beta-alanine	3.527108026058506	2.5731267575383576	3.676459378601084	3.715586406445243	3.359919549955631	3.730891918829426	3.1342001134056527	1.777404013410414	3.61793903683561	2.102295843564283	3.716674004039403	3.8494489213233476	1.6126048951053975	1.835356083480709
beta-guanidinopropionic acid	0.3900963460481601	-1.0998780633218788	-0.12082380828586259	0.7211034985479372	0.05830283174214923	0.5317340731545469	0.02489917128151542	-1.2531363889051697	-0.2941253805888092	-1.0670282977346588	0.3961104705434959	0.8370662239796132	-0.28332418906064794	0.6300026408436117
beta-sitosterol	-1.9979319502668411	-0.9418503325929724	-1.8286711933142716	-1.7022131112397647	-1.423936646802809	-1.7693970915417991	-1.0461860373042613	0.10623083965168892	-1.7883234055904083	-0.4541895586250666	-2.044277057098686	-1.79391073625237	-0.5442951243830456	0.9755254664967139
betaine	0.7948135047766409	2.1042163646248326	1.6903261610439657	1.0801054702998634	1.5420710337062582	1.206634323840445	1.6901316338963202	2.334198572355152	1.8208321144982658	1.969218946962176	1.0059933071692875	1.0530189165694401	0.4167223416681787	1.607223778251322
bilirubin	1.5572421118180766	2.821149627608242	2.506189200407073	1.2685501666534342	1.892238458875176	1.5721042073820377	1.7120601265067588	2.2316890141512995	2.7092570804073155	2.2794702688562296	1.7436901171681196	1.2300528091649254	0.5635187080945117	-0.5631394320246152
biliverdin	0.492971015792818	1.2091928045604008	0.9775185594402516	0.6439662287284029	0.8950433858368081	0.7131760713614644	0.9767091441517646	1.3405478091321783	1.0494158972745002	1.1403218985340722	0.6025070980314702	0.6265943789302475	0.3081039964742964	0.9331505480633644
biotin	4.021296840244073	2.3734071014618987	4.023184763529894	3.9842988511235804	3.446675433764124	4.042645757637687	2.973118238258638	0.9081572720235311	3.938830478254604	1.6043887257294376	4.219062462686002	4.170010400160954	1.256452025565864	0.3642183987741609
butyrate	1.9452024913647814	0.20460916618657876	1.3349565657101634	1.783652658624283	1.1704468887192432	1.7126853594776459	0.8556509905145615	-0.6301961621879684	1.197361402025726	-0.06164692897300483	1.8986265343804671	1.8954417515192037	0.8392820813464401	-0.24904008780095183
butyrobetaine	3.445564956129384	2.483874346624363	4.453322142797099	4.311677769723078	3.867974900178279	4.371075999214641	3.6390915371796533	1.3023348390107692	4.40101656291	1.5362088935437743	4.04057204098538	4.585830165912273	-0.6975893159528974	1.7267449660141216
cadaverine	5.692298908038122	3.8802465241579966	5.679911457131805	5.524501667985077	4.9694711214291	5.6203980900878525	4.389252985606726	2.1324314768803574	5.600957669141521	2.975094430626582	5.893251127868811	5.721970197084564	2.6119828669482765	1.138606927653219
caffeine	0.03040486028266498	-1.65942938624812	-0.7319009827445482	0.012419239703025609	-0.6467833262075162	-0.14178443004995833	-0.812334108922353	-2.0595087947307253	-0.8998281157321492	-1.6661929579565609	-0.07041562068284613	0.10448813873969118	-0.4263317533544444	-0.8414555571721274
caprate	-1.0036644470141458	-2.4782852674372773	-1.8978125305181635	-1.1753381514696735	-1.7357695049506026	-1.3285418609190338	-1.8669747313479352	-2.6947145014536926	-2.0489936339015857	-2.342923403333611	-1.1982355777036915	-1.1316201492901627	-0.7926873709733306	-1.6477944449946755
caproate	0.25724608635882573	-0.6821996722555221	0.054823518161004836	0.2730049941777686	-0.07384800667876323	0.24044302910109872	-0.24135668249467668	-1.1810909582227118	-0.018337402037517214	-0.8917054946729976	0.28870828162066964	0.3523797638918871	-0.6565128518425438	-0.9162211358204382
caprylate	-0.39030987391180405	-0.5727053569004248	-0.029661887036120715	0.25678753680094313	0.0483443551609648	0.1787730686293022	0.18549488408845138	-0.43548402579883994	-0.07974781917181362	-0.6393991027417592	-0.1721597405793709	0.34769917137331197	-1.3702716215261055	0.887638623948559
carboxyibuprofen	-2.4461265301720805	-2.5914916846463028	-2.798498600247611	-2.09931878061436	-2.302114594186075	-2.288555953391731	-2.01937371714292	-1.7849241031129395	-2.8838786341584233	-2.096236668388446	-2.544898229884037	-2.117676416877116	-1.3525398870401282	0.12754426327393048
carnitine	2.290904171675407	2.3208719973005145	2.5063345812885194	2.137837205069393	2.216443212385067	2.238752173221792	2.061473361296941	1.8644807625721171	2.549762140059616	2.0344776897635803	2.3519287074042623	2.152391163375609	1.5938838037754466	0.863761551913965
carnosol	-0.5617288569874792	-0.7598474476161581	-0.489555159138902	-0.10346930541612243	-0.29985696116789473	-0.20669203553149507	-0.14679828825709085	-0.4610842926529066	-0.5474402307013705	-0.6521501760050583	-0.4740083125416792	-0.055984388506834765	-0.797997367977684	0.8656327159648192
carnosol_isomer	-5.888954694006905	-2.0143598525586643	-4.974790080647281	-5.727922994556837	-4.380688767555232	-5.635200030869995	-3.5934898167252305	0.25760127443242387	-4.68718099248258	-1.070409712163361	-6.005122924870216	-6.054484984492929	-2.118008564717902	-0.3001495108390367
cetrizine	-3.0455097719180064	-1.0708776050657676	-2.6638758195303387	-3.3259674822366554	-2.5461140349290146	-3.1998904356320943	-2.2952158428689424	-0.23453167778464198	-2.4816130990416063	-0.7118209523118999	-3.1748354103671126	-3.52005566700918	-1.0895577694575755	-1.5588726919950795
chenodeoxycholate	2.6528587650032622	2.1762635269758883	3.056271016311886	2.399714427266794	2.3659341981791373	2.594563585699389	1.9432055243124975	0.8932370391519282	3.1035772227329597	1.4114916742209047	2.84391722289927	2.493179817892655	0.46190582370654054	-0.9898981705801995
cholate	3.871212764025987	3.9372634688940686	4.402653882527843	3.790859309097418	3.902114599823908	3.956508398622549	3.6662339556285515	3.1555446267952205	4.471904349582826	3.3908199842053293	4.060622544289733	3.8452838453512084	2.3035849429982656	1.7027559593697226
cholesterol	0.49265721008328667	-0.930717069736219	0.04855685988293268	0.6473620945619458	0.06754724033933979	0.5237970757455711	-0.06480479181952892	-1.3370291816307194	-0.09284600413597877	-1.0368579874734323	0.5010682033577663	0.7570461796713217	-0.39122890317073944	-0.18191471664958897
choline	2.146442031496146	1.8374854478736653	2.4033107875530915	1.6633523567587687	1.7332180257736853	1.8779691902561804	1.2985660601196602	0.6240421634984774	2.472481661005438	1.1638492462183763	2.2369851358423203	1.7089236962006056	0.5394836360502233	-1.666429498460007
cinnamoylglycine	3.3116071852659057	2.4017994542578274	4.067771198940202	4.389834708506254	3.8669503123731763	4.319573192416393	3.8630934053756443	1.8805407817338626	3.966605079213423	1.8541369781626287	3.818616590298843	4.634026820860666	0.17234054052953462	3.5959644770680774
citrate	-2.1561540410142332	-0.1469921741894158	-1.422571070640976	-2.336779237805721	-1.5279984373723705	-2.143735448189434	-1.3591249734796105	0.3452722488371578	-1.2141409264648555	-0.06923283277720671	-2.1400778792894286	-2.4850325395779884	-1.1669871586341336	-1.42032075064458
citrulline	4.29029239950907	1.7600701872796898	4.47439239734791	4.200760080978491	3.4119945950634873	4.348927718663465	2.593311343637203	-0.7906339757420227	4.367035235240035	0.3746581563438234	4.6674796337647955	4.5100651605908135	-0.547738845643726	-2.135962618007627
corticosterone	-2.994221606973419	-0.8776643347747797	-2.80731738828508	-2.695552812780984	-2.0660194574046864	-2.7892537704603826	-1.4002496314450597	1.0672659477255444	-2.7075747376148924	0.07745733700396329	-3.167017791683973	-2.9075311968053996	0.17932810326305537	2.1676533902026285
cortisol	-3.1298804181305777	-2.1765415696521577	-3.1185974842389976	-2.7860722933179645	-2.5770034602926097	-2.906887555434673	-2.139013751414952	-0.9354939683973791	-3.1060137987318153	-1.5486497554246546	-3.2220958959815214	-2.8844274243650063	-1.327557923835021	0.4239731777552093
cotinine	-2.493015258296524	-0.9221176689233115	-2.1335452933888606	-2.5714615365193216	-1.9874171114089938	-2.4965311651036637	-1.7358694206484746	-0.1560350060348312	-2.0000962606495554	-0.60793574919931	-2.5620308193977195	-2.713406411291827	-1.0116148370719933	-0.8482345873527231
creatine	1.2132781522149805	2.9212266575985453	2.3351879163119955	1.3688183946915788	2.030825845915369	1.5820572690474664	2.1309912322605546	3.017554399817389	2.526578840644079	2.6646562684533084	1.4529994840549487	1.3196942513328462	0.7158946060780829	1.444541963702482
creatinine	2.8253686798159965	2.582405954464007	3.0147519172813224	2.325510451621274	2.413078048057712	2.524531518407401	2.0154783280898716	1.5007214526515933	3.0825842739766802	1.9971913558887218	2.87908574673685	2.353989379444582	1.5267145459849079	-0.6792857028373775
crustecdysone	-2.417015618853464	-2.787530243742082	-2.8352012361098593	-2.7841276265182273	-2.8590464704738325	-2.784408763648004	-2.977607844879974	-2.9595015192269094	-2.853207208511878	-2.741617855489081	-2.578181122752163	-2.8143598613303156	-1.9614036932087138	-3.3647802581535076
cystine	-4.923382085634493	0.1643803759745115	-3.19048269454378	-5.001433311833007	-3.074012008539925	-4.653186863981985	-2.405317202688056	2.038047512504441	-2.723029243549219	0.6978118968778091	-4.886772304736811	-5.371829230322031	-1.8151228747818826	-0.8585746467629343
cytidine	3.0977004543064264	2.350634391492495	3.4844080261117085	3.3986453126741596	3.1097156650740985	3.4411595919196425	2.9026463814159067	1.5372557158924949	3.4480983406639174	1.7999378030397661	3.366239171374783	3.5440310269398094	0.86755612648312	1.4950923017938798
cytosine	-1.4567056666841283	-0.4284468289612562	-1.2124830410869987	-1.2135534908612753	-0.918904532909218	-1.2447349671559733	-0.6061785229875778	0.42525340515301435	-1.1595406187980248	-0.05945278024786571	-1.474312008662066	-1.2944564909670082	-0.31591213061292	0.9427400457737165
dCMP	-1.3553299778224681	-1.5256387238705358	-2.1254494176152505	-1.2911873928764106	-1.4745231145146551	-1.5142828059111655	-1.1740613212690418	-0.49832025960436144	-2.2211275319018817	-0.7841597444845991	-1.6435372125424488	-1.372559530801516	0.805584262690298	1.3877547507350037
dTMP	-4.234999356705721	-2.303992395585107	-4.18559244990635	-4.272589298951284	-3.6232804255160014	-4.3040501978260215	-3.1253555606148593	-0.7385377551202914	-4.069465871320307	-1.4894027264432168	-4.469742209298365	-4.4947977069286	-1.1651269431017588	-0.5113057058997179
deoxycholate	4.23620602680808	1.6125159057876042	3.7457634140259026	4.327649445048029	3.3644391000684886	4.243728534704881	2.886092086647376	0.1547321744492092	3.541666216354871	0.9691905021670806	4.37178477942268	4.567583631980213	1.4481926948995771	0.904985134175019
diacetylspermine	2.444649574685536	1.8620777565952271	2.3874032524817164	2.164589343820918	2.0422451338326835	2.2444071837527795	1.763183726633015	1.104165110587051	2.384572057585668	1.4978004790600563	2.4624322558205045	2.209363529400576	1.485136431751347	0.13381359390524622
diaminopimelate	0.2517890321207079	0.29049151185458744	0.42164426891908646	0.22556542254388634	0.2634849542002886	0.27818869480374475	0.19437913456902378	0.06168392296269445	0.4454747034826031	0.1274075574964595	0.30494235592441665	0.2384069538451121	-0.20685250703703195	-0.4069135249658396
dihydroorotate	-5.003519726470195	-3.1353214930369226	-5.43020307329199	-5.762328166301127	-4.984271680566949	-5.719348248896032	-4.680063317048318	-1.8379893749932712	-5.279352174215656	-2.286676899514447	-5.485859902479879	-6.068793646929399	-1.0348698961787952	-2.9961960357479307
dimethylglycine	-4.563233697167627	-2.4955778424994133	-4.396684144335802	-3.9545266745632475	-3.4354451611016197	-4.1394143764857265	-2.6161732843375365	-0.1836402088323987	-4.339270259372197	-1.362865682901222	-4.710000133151031	-4.150735250010256	-1.20630547589217	1.9966301616212774
docosahexaenoate	2.40331149007936	1.7119799743042519	2.0666972801205015	2.0344438174316766	1.8651317782491192	2.0661297519025807	1.623754247239934	1.1450193483510944	2.039809592295303	1.5283633286141871	2.315076323763801	2.0518540987017295	2.0689930837944304	0.4726571658757996
docosapentaenoate	2.23409813950273	1.9121443969948015	2.4191210601194184	2.3985485428737965	2.2632060871032955	2.4121505823304505	2.1857341010354663	1.5837819896776122	2.4017224293615516	1.6796349430005382	2.3560321261206445	2.4629326843636927	1.2499479809985616	1.6362023221311452
dodecanedioate	3.189862781370621	2.646526908141499	2.7185255322907524	2.432427628390877	2.4087283560815793	2.532202470046824	2.06395461526889	1.9207296277204293	2.7328645018635713	2.441404535074252	2.9939912254326444	2.3992256973557367	3.266710368597695	0.2744218966666358
dodecanoate	2.5235212480587097	0.6887947644255759	1.7347539119247777	1.7972506378272193	1.2959900377216762	1.8388452857907374	0.7382900022250716	-0.6689410073629236	1.6419693896426835	0.23287237988799525	2.3664284021033497	1.8735035236428135	1.4448071019503286	-1.8178567663100105
ectoine	3.1427820349205358	1.8332909919339748	2.832881595277864	3.09882134819751	2.633199536185413	3.0643558516697165	2.3762160147708222	1.0923445371314024	2.7356327533089786	1.5288552631837469	3.1725503864977576	3.2045896061487222	1.9042889304728985	1.304966345516687
eicosadienoate	0.8182541726439232	0.6909635018978664	0.8142056253839605	0.9480920945152389	0.8619130439648361	0.9142470158188786	0.8972885790727132	0.755386587693659	0.7920926452169835	0.717791354487674	0.8368985462699072	0.9639675110973029	0.7222615303011133	1.1614322446902974
eicosanedioate	-4.496874228624495	-2.9338995444783578	-4.321869351854074	-4.182019981380685	-3.741443920069086	-4.267588471581768	-3.2158552610601294	-1.4315815082177312	-4.255556562240496	-2.2098330028216626	-4.603135792523991	-4.330830247937626	-2.201262254714654	-0.3859922531618261
eicosapentaenoate	1.251766888094083	2.199015066968874	2.177451149687643	1.4976605924704012	1.8558513844785485	1.6538951226349146	1.8712124839237607	2.0245223126613117	2.2960646988157163	1.8456783253235143	1.5171375844255182	1.5147730037810603	0.1492361585958002	1.0081494237011426
eicosatrienoate	2.140883007486589	1.2857769267181665	2.1579195691972775	2.3784285691803566	2.023193276708584	2.341028559746469	1.9036385761973535	0.8225682497095843	2.0851823574633563	1.021802876738894	2.269496392195264	2.4856810791265693	0.8332636276177134	1.36617142056456
eicosenoate	1.2243842360820518	-0.08628649866746674	0.928107354386482	1.2452956127478394	0.7619385126787526	1.1963670660884396	0.5323288915059965	-0.7678326548404975	0.824344320741209	-0.3674631314860477	1.2656081870727238	1.355639344454294	-0.015969259534942548	-0.3670041868322636
epiandrosterone	0.7484057640686745	-0.5919053484585435	0.47315733126378645	0.7312419581889589	0.25216855593571275	0.699590458082873	-0.013676752544304671	-1.3755245710345096	0.37456037284055566	-0.9298235525986858	0.7983390499952554	0.8461802636366804	-0.631413126462602	-1.1574885953313108
erythronate	0.03329723969003906	-0.3644259653496338	0.11726826013590386	-0.2149972167683718	-0.2668868640954223	-0.11089962845165557	-0.5357557711085088	-1.1225384457821466	0.1352814671891952	-0.7684016000617202	0.08710276341526946	-0.17195674467987535	-1.0337169183776544	-2.255908142549226
ethyl glucuronide	-0.3995534488332937	-1.0338404336925908	-0.8690423217700038	-0.7158380319150537	-0.8996288911667327	-0.7367942834288531	-1.0443975272449861	-1.2993960897783656	-0.9129156218623694	-1.0270750751574278	-0.5433708618380599	-0.7201261331272648	-0.19288390315777582	-1.4832676536453833
fructose/glucose/galactose	0.8368721764631419	0.5409101983228028	1.0148441877452166	1.0537275699577069	0.9105321533349642	1.0499465796696508	0.8699567172173681	0.3093345780526502	0.9917890201301253	0.3576782858951528	0.9574407537029321	1.1163447118255596	-0.04784251844656273	0.5607723656871619
fucose	-0.09991866543293115	-2.292077588838252	-1.2561661922590728	-0.17233295986352748	-1.0337797930176906	-0.404248587654776	-1.2065635133638175	-2.638088897593683	-1.4856536814481758	-2.1622419084629954	-0.29982316846695944	-0.07556352852735995	-0.21220100280229337	-0.8466237085624919
fumarate/maleate	-2.463782967355734	-0.6296167066024809	-1.8589761792751653	-2.500881855611179	-1.8094343634378598	-2.3782205903301716	-1.5632919844362434	0.0690280507656447	-1.6907989665445704	-0.4187954090148338	-2.464166128298837	-2.6397128597114112	-1.2748943981745433	-0.9673106430482385
furosemide	-1.5782230841526332	-0.280454114827716	-1.5842406473323345	-1.9814508094951109	-1.4403761614135968	-1.9071637035747586	-1.2825959632937327	0.3660755602452632	-1.4641444553865928	0.08973916073009036	-1.7882724958676075	-2.1526395175075295	0.3664149093893294	-0.6724568556301898
gabapentin	1.0327600599940392	4.073559325906234	2.486655735143634	0.4093246570559017	1.7854587672563076	0.8934657723768152	1.7211287097661916	3.8991123585256413	2.8795190728337228	3.6393837455934914	1.1667557252614476	0.21707155774412842	1.2277043161908403	-0.7175574136453684
gemfibrozil	-2.528998219417766	-2.8489948949961246	-2.883352460406419	-2.4008950456823	-2.596935819729169	-2.52424983372797	-2.4737615834074687	-2.459319171899097	-2.951985697337704	-2.557896204713984	-2.626285863631713	-2.408304265659828	-1.8637421860146666	-1.3234735963978488
gentisate	-0.8064561134994297	-0.9131169963551997	-0.9596558149630476	-0.361642686321072	-0.5540117236507465	-0.5251872322312382	-0.29112356389373706	-0.2337184631451101	-1.0342084343514493	-0.5442991847212113	-0.8216116144147616	-0.3545710770508621	-0.20089461586741697	1.5738452074944411
glutamate	2.0954930988965823	1.7006006096504436	2.217115692131814	1.9297373107718634	1.859426519435563	2.02084986685603	1.6183467478936453	0.9931500963073774	2.229177154130849	1.3077109064516996	2.1714524600065737	1.980737668126673	0.970451287834019	0.05489100359403437
glutamine	-0.9924861091679209	0.5467772712458916	-0.409715056289613	-0.8980630114659676	-0.345685516682285	-0.8098539878106324	-0.1049103886970777	1.182661727956883	-0.27585517084544586	0.7214373581202338	-0.9526025813211003	-1.000225833486875	-0.14258100053641476	0.567012161888568
glycerate	-1.7754937954364327	0.2804132954944718	-1.100288376044615	-1.237717015836047	-0.6335765361308505	-1.2636272390255154	-0.060148155499060385	1.7774755600213106	-0.9823556200448854	0.8539587262711323	-1.7237772517968821	-1.3694042879778796	-0.059161033758674986	2.578513796663638
glycine	-3.442886722729732	-0.43795952583328024	-2.515775383143998	-3.5765388888711795	-2.4273457180727087	-3.3725409410482627	-2.0371475824265017	0.7010337547525289	-2.238640017608	-0.07408490465131479	-3.470788104598446	-3.812925309449723	-1.3577872270400255	-1.0939244771974637
glycochenodeoxycholate	1.4801712453523332	2.877534827806995	2.869193710938366	2.0521535796870793	2.5243793142819166	2.2302609222436804	2.643508996586516	2.8393781328241716	3.020782489525134	2.45100000985097	1.9034975838747292	2.0907986605250746	-0.09183774307459691	1.998521578407635
glycocholate	2.292730636461705	3.2870063068135904	2.9780154148552915	2.3676510837824347	2.759740619506439	2.504968640973098	2.7980415289330898	3.282489335537903	3.095062199470682	3.0985440055746913	2.440594219675978	2.341057212120741	1.901595481979458	2.237966741801015
glycodeoxycholate	0.9247081955769851	1.5149809799112095	1.00083314989126	1.0665897763605783	1.2242366337926613	1.0305911993733923	1.4319746752141802	2.1023181223083824	1.0247443007272117	1.7951382750443827	0.8859844026579893	1.010356012203559	1.7877867248012724	2.5461228249340353
glycolithocholate	-1.8840814787820297	-0.8733236395076123	-1.723055156918203	-1.7111019985942761	-1.4126107531528165	-1.744769657218511	-1.1069343390035578	-0.0035492741397369146	-1.6711672112667069	-0.46903703980822087	-1.9390871964607346	-1.8036755768910937	-0.5607216094308476	0.4587599861025757
glycoursodeoxycholate	0.47627987974292507	2.9561537621007976	1.0051673217773376	-0.2715830198280813	0.8326882958041031	0.011345131147949217	0.9243970437883433	3.448346241293741	1.2868627109526516	3.1267267424455696	0.2998930430171409	-0.5242275042849962	2.5161960648455826	0.3414812682481005
guanidoacetic acid	1.0065769059059666	1.3059962097454827	1.7492777640631296	1.5644598445563582	1.5923477151126217	1.6018319594109132	1.662304099560015	1.2118180930814286	1.77580213910267	1.0222336817954245	1.3086710644198742	1.6455892706661142	-0.4089521353194292	1.4982570020216825
guanine	-1.9829498566469321	-2.0268043647778633	-2.630230744278	-2.233167247063183	-2.265499404391883	-2.338142596884457	-2.1408351560637264	-1.449243476240307	-2.668228657953185	-1.5333683341372328	-2.2663776118023646	-2.3261458015367773	-0.1958741629516303	-0.8676543989771734
guanosine	-2.798171378206192	-2.184556536930569	-2.7071488356508526	-2.198747428234724	-2.1665946520489205	-2.3598073249474703	-1.7240981410158558	-1.0363133855793663	-2.7358435208572986	-1.6440693499094827	-2.7925597898318557	-2.2369211016496267	-1.643940108037119	0.9241667207789113
heptadecanoate	0.13458818749583257	-0.47028097378061595	-0.1491391668123152	0.09128006056109572	-0.13863537777398882	0.043503697058276614	-0.21077679035584596	-0.6373171970543783	-0.20527194206485166	-0.4794407331413897	0.08599782068518547	0.11895247279238094	-0.006714427548556667	-0.3078600187628618
heptanoate	-4.889822585825465	-3.973953906897618	-5.161464193883491	-4.780145745035193	-4.552070192963394	-4.911314276789144	-4.129642463038531	-2.6536277705755626	-5.151807786494638	-3.21338556290094	-5.111595716358675	-4.920554112127938	-2.4268640352377173	-1.4611832779031773
hexadecanedioate	-3.01708162399455	-2.4149836832858007	-2.9777318789794656	-2.519872471970035	-2.4682238377874315	-2.66599754578415	-2.060313497367324	-1.3292971530550168	-3.0000150818961586	-1.8867916461753893	-3.039912150565998	-2.5676321480063806	-1.788760536084458	0.398869974635557
hippurate	-4.869127755011901	-3.5598234496421535	-5.006208446511191	-4.65711375114811	-4.311526914516546	-4.7916297982903195	-3.782302385165427	-1.963080402154289	-4.973549527961113	-2.6963065012916188	-5.077478374088416	-4.821349923812967	-2.0984014637319324	-0.6293393236116755
histamine	0.8518240744852927	1.998839760414147	1.172444502605113	0.5939884644614615	1.0860361853159128	0.7208775429920115	1.1440814250124187	2.2325189870574422	1.3004526383885433	2.0551268695244183	0.8045418681729188	0.4886577148986233	1.6280296597008523	0.9175503976481685
histidine	-0.025558191836612565	-0.4569102977694586	-0.4190231705137282	-0.1482034027451693	-0.3121134957618956	-0.20862566410852057	-0.33233953513798364	-0.4163020338090315	-0.46740898339914927	-0.32222555352097615	-0.14708508175843082	-0.15812694601385194	0.41119081254916034	-0.06669167788387892
histidinol	0.5838599208880448	1.8371897175417073	2.4637824025612955	2.1175474638464644	2.3237297803963424	2.1636865559443996	2.6964606016226638	2.1624257393650796	2.541749273506893	1.406487532026862	1.3085171721516922	2.2761994067283715	-2.121752377891331	3.434741336414928
homoarginine	3.5652598865530236	2.563894449116522	3.5745080645850207	3.365772208795738	3.090380419680663	3.4531498388272213	2.709650637516572	1.4485114483405364	3.5459128293441635	1.9882429491922666	3.669738373847869	3.4709532407368893	1.7523886673005276	0.4985660509693281
homocitrulline	-2.534018330499738	-2.0194017841241063	-2.8292308426317465	-2.7585219493818522	-2.5672033880133025	-2.7907587529189546	-2.4174852165526506	-1.4234764027636106	-2.803450819151146	-1.6113644816519983	-2.7447827252214596	-2.8693183185529763	-0.8866318344027255	-1.4048227953404173
homovanillate	-1.9949221051787664	-0.48379726745722795	-1.6755183868961827	-2.0902804779867123	-1.5263082580598253	-2.019810272498033	-1.2837272891123057	0.2663002450179086	-1.5474267602695813	-0.1662633109345606	-2.073947204749375	-2.2312107199384585	-0.5004188320481453	-0.40810956991150477
hydrochlorothiazide	-1.715353227646173	-1.8048561106595198	-2.2973855509798122	-2.2214989554825992	-2.1845515354159595	-2.235515338016587	-2.2300633708606945	-1.673068000679751	-2.3001339095268447	-1.5460748521467789	-1.9900442704365409	-2.311249589390853	-0.3734105215594119	-2.1123162610238873
hydrocinnamate	1.2999686219683215	-0.6233799071843604	0.7824093124745317	0.9717511384220614	0.35989799978444026	0.978109846093813	-0.1284514261476073	-1.9517866642576205	0.66459806263131	-1.1628264240684043	1.298458334911909	1.1098681578858929	-0.5070201603804843	-2.385225251843631
hydroxycotinine	-4.307707334772633	-3.9962561351915262	-4.884372153643813	-4.059018264131681	-4.112129857772539	-4.295019286238344	-3.662190028698701	-2.5982149448863567	-4.956094145467145	-3.123365114846509	-4.562657957919031	-4.163403653664068	-1.8201253798097858	-0.4033179061794195
hydroxymyristate	-2.490796616089599	-1.550782998793931	-2.5256261331383576	-2.4226553542067286	-2.142696496395213	-2.478271401433586	-1.8308839800604628	-0.5946457601778918	-2.485145429531506	-1.041964567456371	-2.6246676982357062	-2.5368015054763604	-0.7476885409770424	-0.06577790819806367
hydroxyproline	-2.461326960706679	0.2914142881769006	-1.7972481161408174	-2.7989435831507192	-1.7078167534295092	-2.6021674162331423	-1.3852548908969944	1.332764377731315	-1.5363671122355873	0.6874619185611905	-2.581021687661705	-3.0487157834311476	-0.11641211696357834	-0.6246226473003724
hyodeoxycholate/ursodeoxycholate	2.0696032584694204	1.2647292949073772	1.8445700255944326	2.1277925169232654	1.8097665335663136	2.0732813227796973	1.7104228988526475	0.966335668714229	1.7712838876144144	1.1639248217787426	2.0788802366028154	2.190406068165197	1.4784424641435607	1.4580166475715095
hypoxanthine	2.005530237769839	0.7920302900881317	1.8267708991694234	1.9764300473959338	1.555603607649494	1.970797940278858	1.27963422729134	-0.03258389501212442	1.7465189039362117	0.40775772276531086	2.0769741211449446	2.088740590529683	0.5311830790863774	-0.0393478478102503
imidazole propionate	1.551286348803529	0.2355181324832163	1.5002487398068987	1.9846861130715758	1.4105494255299798	1.886984227347687	1.2913433563559191	-0.2900274067616351	1.3715891879170075	-0.05656797271673142	1.7284757433318525	2.144450691360118	-0.18792328663322655	0.9535669267058018
