featureid	UNKNOWN	o__Methanobacteriales|f__Methanobacteriaceae	o__Methanomassiliicoccales|f__Methanomassiliicoccaceae	o__Actinomycetales|f__Actinomycetaceae	o__Bifidobacteriales|f__Bifidobacteriaceae	o__Micrococcales|f__Micrococcaceae	o__Propionibacteriales|f__Propionibacteriaceae	o__Coriobacteriales|f__Atopobiaceae	o__Coriobacteriales|f__Coriobacteriaceae	o__Eggerthellales|f__Eggerthellaceae	o__Bacteroidales|f__Bacteroidaceae	o__Bacteroidales|f__Barnesiellaceae	o__Bacteroidales|f__Dysgonamonadaceae	o__Bacteroidales|f__Odoribacteraceae	o__Bacteroidales|f__Porphyromonadaceae	o__Bacteroidales|f__Prevotellaceae	o__Bacteroidales|f__Rikenellaceae	o__Bacteroidales|f__Tannerellaceae	o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified	o__Bacillales|f__Bacillales_unclassified	o__Bacillales|f__Staphylococcaceae	o__Lactobacillales|f__Carnobacteriaceae	o__Lactobacillales|f__Enterococcaceae	o__Lactobacillales|f__Lactobacillaceae	o__Lactobacillales|f__Leuconostocaceae	o__Lactobacillales|f__Streptococcaceae	o__Clostridiales|f__Christensenellaceae	o__Clostridiales|f__Clostridiaceae	o__Clostridiales|f__Clostridiales_unclassified	o__Clostridiales|f__Eubacteriaceae	o__Clostridiales|f__Lachnospiraceae	o__Clostridiales|f__Oscillospiraceae	o__Clostridiales|f__Peptococcaceae	o__Clostridiales|f__Peptostreptococcaceae	o__Clostridiales|f__Ruminococcaceae	o__Erysipelotrichales|f__Erysipelotrichaceae	o__Firmicutes_unclassified|f__Firmicutes_unclassified	o__Acidaminococcales|f__Acidaminococcaceae	o__Selenomonadales|f__Selenomonadaceae	o__Veillonellales|f__Veillonellaceae	o__Tissierellales|f__Peptoniphilaceae	o__Tissierellia_unclassified|f__Tissierellia_unclassified	o__Fusobacteriales|f__Fusobacteriaceae	o__Victivallales|f__Victivallaceae	o__Burkholderiales|f__Oxalobacteraceae	o__Burkholderiales|f__Sutterellaceae	o__Neisseriales|f__Neisseriaceae	o__Desulfovibrionales|f__Desulfovibrionaceae	o__Campylobacterales|f__Campylobacteraceae	o__Enterobacterales|f__Enterobacteriaceae	o__Enterobacterales|f__Hafniaceae	o__Enterobacterales|f__Morganellaceae	o__Pasteurellales|f__Pasteurellaceae	o__Pseudomonadales|f__Pseudomonadaceae	o__Proteobacteria_unclassified|f__Proteobacteria_unclassified	o__Synergistales|f__Synergistaceae	o__Verrucomicrobiales|f__Akkermansiaceae	o__Saccharomycetales|f__Saccharomycetaceae	o__Eukaryota_unclassified|f__Eukaryota_unclassified
sorbitol	1.479503732306488	1.3408253117073592	0.5508299306167495	-2.013546353862422	0.6076196932786431	0.15423414869982377	0.03881723650173985	-1.0569825223814318	1.0485334422364017	-1.339700074039487	0.9470294228897536	0.7194602471186579	0.5071601538316453	0.4730515914907156	0.860315047202719	0.9257508327671122	0.7774416551103256	0.9414118694101696	0.11669131913233222	0.35217647021059695	-0.034057556807110534	-1.0223366167783956	0.628898667557233	1.0025796904568582	0.8301941711874742	-0.5067296198222031	0.958429093785474	0.43263059062515596	1.2024595827965618	1.1330354688059814	0.8672630847769643	0.5815765960158175	0.41199746273147686	-0.5235565422606002	0.8801905654479125	0.15832472570808775	0.2383346923770655	0.8865231186325238	-0.0868905515272495	0.8190952888907592	0.7441439385764959	-1.239781225320849	-2.4177914679966555	-0.36931418114458525	0.4834165970914732	-0.12970880508943416	-0.9391852265677119	0.7028208585362812	0.3902049670741645	0.7752868144983536	-0.26327406988981183	0.42015821977984324	0.46164573137169174	0.6192194337895711	0.38088366161995657	0.010864322085021083	1.9336256582481812	-0.06827560915515463	0.840690687144031
spermidine	6.212790513183551	5.32415973096273	1.4910566767561044	-3.506237873543011	4.284776161944347	-0.3025395524059261	2.1418416791169763	-1.5137709593645476	5.933478505384773	-1.6424994553461483	6.050925063046188	6.051093244210775	1.1430369234423132	5.251897943946806	3.0041362895985486	6.4218230973746975	6.012293179607897	6.088012825889415	-3.471230068556637	-1.1701404041543049	-1.2410795064870528	2.7165823276385455	4.93463745546117	7.309314699364764	3.9683504000958716	3.985532551401155	2.5735297969280673	4.299513351755121	5.65436834652604	5.596133584141052	6.046997001768233	3.418988700556601	0.055176331881025886	-2.2400667008220414	6.149188295896055	4.177066032259486	5.155423034872317	5.194864799858305	0.8881132833431586	5.72882748089748	6.197451481666706	-0.3069080635979473	-3.3171476555303205	-1.1378031720886042	1.4934247353262315	3.9032579244580674	-0.7429473509064186	5.194404515493316	8.316600441682102	5.7520755947970965	-1.385862001154465	3.7683408717709375	5.0323353187559166	7.154515501188267	1.8557737377630277	3.930316480356292	6.078037040057808	3.2060166976495985	5.548480762851387
sphinganine	2.234451022061701	1.9209135185099906	0.29395384712449624	-0.8496274190630047	2.1653970244755794	-0.3610599951565442	0.7609630653121586	-0.4542794342408947	2.51924861225078	-0.21581014820397026	2.5371316393778756	2.542645060519294	0.2041467679552133	2.3148062759381736	1.274856783010991	2.678680194678818	2.481272704647026	2.5524255144137746	-2.06572729696083	-0.820283790618147	-0.7977027640354408	1.7093567636169649	2.18706305604646	3.3234318112676173	1.7567640412880912	2.023707466018921	0.7614786471179555	2.0437641882165085	2.190056625934	2.43957139144146	2.5738103219753468	1.5229900372743252	-0.42539043168627244	-0.8185772193692951	2.5937006577262167	1.8779826942779265	2.3158049907033136	2.2799826824971667	0.28390963857321344	2.544002315869363	2.711897310592125	0.5963720109260136	-0.691549889968304	-0.2586408103027127	0.4330521207108582	1.9885499804338593	-0.08829174988743205	2.187147091017778	3.86049174797757	2.5801552804943313	-0.7770621005224868	1.5508524330513456	2.2655095055319006	3.4511606430404953	0.8118569612539545	1.7106162458244363	1.9003463257218642	1.7021517490202493	2.4648759457907468
sphingosine	-0.18920594252580147	-0.2656550194554472	-0.5114715712681553	-0.9109022251452625	-0.43770612539470477	-0.6458563427718452	-0.45842778986083754	-0.7364639549098955	-0.264901340787024	-0.7819879947562525	-0.23463729376105746	-0.21659706281130298	-0.5471460855083903	-0.2835968085877765	-0.4922027615316633	-0.1964278646312383	-0.21301938010209276	-0.23594651820785684	-0.8295982175496431	-0.7207273591795291	-0.7014316888855698	-0.47412354463954376	-0.33323832459855396	-0.19382073971127634	-0.4196316727565964	-0.3604451982255552	-0.46134830293714857	-0.3936405302860444	-0.2513768495180625	-0.31195153268722486	-0.23682933748389356	-0.4453450063308775	-0.5965722852932409	-0.8266885583399302	-0.22358134762268533	-0.35679982023539614	-0.28799016156700885	-0.32777381833873864	-0.5569892877386684	-0.2839771758217893	-0.23645867787925745	-0.7397272606614225	-0.8768351180707098	-0.7741597174832977	-0.5312111862130497	-0.39780116445864444	-0.6876855056591746	-0.29234198600579786	-0.08414829378083599	-0.28647924375507516	-0.7100590677607551	-0.37629413653071064	-0.31341562450189575	-0.2170864853449599	-0.544177291812514	-0.3489030680033487	-0.17623062948226603	-0.46626826136421196	-0.30377414527340907
sphingosine-isomer1	3.5684210179884346	3.373296045807201	1.927001600308082	0.06369349971602478	3.5275564366158205	1.3843343792776435	1.8506019149726933	0.6555600229804006	3.721307547543887	0.8037138558749133	3.593484534200915	3.3860719803293677	1.9085426827228442	3.1743471504416485	3.012341289636349	3.6143539927892583	3.364309394608767	3.5985846313926286	0.23344672181884432	1.2827002958814424	0.9800234069573023	2.015212789482286	3.2828855158120156	4.258988574337861	3.262862486438355	2.390822734492021	2.524268262798007	3.1704866139537873	3.494255928755771	3.8349324274307834	3.5754704165088786	2.92816297167246	1.3709649032775144	0.9424948709233649	3.5699589284206716	2.7168506246280653	3.0042583876495463	3.545923814118945	1.5822670810920132	3.6333932574671834	3.6040139765077255	1.5172008080307526	-0.1684796105527696	1.43251542445952	2.0687333357217343	2.7318229385822	0.9624180318749673	3.2316164180702165	4.028030017777015	3.6380175606858938	0.859248188892665	2.6557363289346347	3.1930103557530947	4.161218128773366	2.3801889146933592	2.4356190433713896	3.5531541325480442	2.681486988326776	3.6205375791579897
sphingosine-isomer2	2.829833334366244	2.6109525025426294	0.9949635100053815	-0.5626163828766186	3.015926659770897	0.411680041730374	1.0960777292963764	-0.10377253490883254	3.1540403237250745	0.1694703334522094	3.036679972082322	2.8610003368716828	0.9765226959074367	2.661566846765079	2.2609748537022005	3.0812017920932924	2.8136654187728776	3.0455882964412355	-1.0794703925816962	0.1926474616014302	-0.04723119652639285	1.6758075075796168	2.7303555080173076	3.8689846240940917	2.607625819475324	1.9988832989581928	1.6188235802247553	2.640250696043016	2.8162115621082195	3.253491031592376	3.041679358557302	2.266438643718317	0.3185176661082125	0.04234860790425243	3.0338288296106697	2.1761232530539947	2.530263829753979	2.972007020044206	0.7725762385251611	3.1185816076194373	3.122595014297345	1.0474446803338007	-0.7024051029682185	0.6219415689386492	1.191232069759176	2.28425429625069	0.25503819658997284	2.650955697778996	3.826918373882002	3.139660291174647	-0.12105024412793694	1.9999327450965732	2.681081045242359	3.8751261999365036	1.6172681278479817	1.8755623476637795	2.6527404787157667	2.1797829303176126	3.089607222159171
sphingosine-isomer3	6.271313241487559	5.4719671172069315	0.8198905650928362	-4.424276128341953	5.642215296849269	-1.0579977141449777	1.2502813635239791	-2.6194512984103318	6.675486180170157	-2.23006672246441	6.508324550931512	6.180109275102439	0.6230351970462369	5.442059394745274	3.7620295181130263	6.7505477057321	6.082464221440992	6.546004172194026	-5.113022775504681	-1.811771808709777	-2.3036754702732947	2.432619536201135	5.4423196150051005	8.54894327103578	4.7985804118407795	3.6182352736331005	2.4460150914172996	4.974450014908098	5.965758187349443	6.701851266934744	6.50847169727477	3.9300021591489562	-1.0291534885073987	-2.649102312366409	6.541452397510087	4.08174015704974	5.155211282667134	6.00515207750786	0.0942059315309039	6.496557452723764	6.715020557433691	-0.06720998478154439	-4.620848623687865	-1.1115166922342903	1.1539102621895503	4.113332533902058	-1.6332582336156478	5.425961126276853	8.88039487152776	6.542935491593875	-2.521551789895366	3.606930410348401	5.378913667247221	8.455897447449605	2.059427212186754	3.426890517897995	5.937612765765387	3.6226119608576184	6.369829100243422
stearate	2.016335792912	1.7536324515503758	-0.4533689774397146	-3.087967484862185	2.214170697529223	-1.2403989799748287	-0.5747355803882241	-2.3004542781645894	2.3739453276228564	-1.9866643985557415	2.1438018250042603	1.798448900388542	-0.4539311482963822	1.5110457483876791	1.352190913069153	2.15326176624711	1.7534203954578038	2.153414077549004	-3.0623191983454	-1.3774981984127719	-1.8706309252181108	-0.18174815757413665	1.717125287372749	3.242106573794016	1.7288419678041627	0.3254692438629798	0.48835832860120854	1.5894216477589849	1.9627220955680178	2.5947888962237187	2.1222639974944624	1.2008825001165218	-1.3249399746176522	-1.7946010002823676	2.101887770803758	0.8147267162599987	1.2458224942345724	2.137191614920815	-0.9461512746988585	2.2603726356862	2.181573683498998	-0.8121754660636489	-3.4705279612094375	-1.01370159956823	-0.19019292545502386	0.8988455284224662	-1.824443323575006	1.592523137320541	2.824840391305252	2.2739861089608966	-2.0481105707422285	0.7005579891343163	1.5657400866459692	3.129037209389085	0.35973870713880196	0.3437522714283858	1.9378417547988318	0.8576921048090203	2.2506971963288898
suberate	2.6629053328016683	2.2380024663767366	0.17788360516732116	-1.4517182273320057	2.3583338428379697	-0.6867503433020701	0.7721834973088759	-0.8496925399538384	2.9197141368926935	-0.6246997430209991	2.967943253070846	2.998213556498123	0.04024976720918044	2.678725364964679	1.2981785412869749	3.163803419669403	2.9293945927828298	2.9888151604767397	-2.784232922325709	-1.2774690560911661	-1.2265191537515527	1.8503789054126067	2.489706002115487	3.89536093170297	1.9078085840543655	2.3010896711151787	0.7464593506337713	2.270108839470943	2.5553649720526406	2.7789123396901245	3.009335685086159	1.6269768513173104	-0.7109435450349959	-1.3665446528958054	3.0439007975779653	2.1287587751786203	2.6885359558901625	2.5911034259239853	0.13369965870550632	2.9317167078117894	3.1744067536216782	0.33474586061530864	-1.2303634436475623	-0.6826978552212157	0.3119516923547958	2.2129821557654803	-0.39556914502514984	2.5272616608790495	4.626934899538974	2.973363085807616	-1.2077742083099356	1.731517115292926	2.5966623243030913	4.026428972843296	0.7302147426333842	1.9501454893434063	2.2861244797922957	1.8240301236324823	2.825834702882312
succinate	0.3546949026075621	0.14309961661858694	-1.8404225060906314	-1.2047922490113065	2.005017146901688	-2.386019739495032	-0.9549116679726959	-1.6916877191737616	1.607840094890951	-0.7486886521008618	1.5119666670329153	1.4768552317847408	-1.8029985428882491	1.4511695556515516	0.19648752746019227	1.61727135889412	1.3043551772482542	1.5342467982880381	-5.190303951225142	-3.066921404041784	-3.006124961733538	1.6492688798293482	1.3809664728096522	3.0462162477203822	0.8957802039918669	1.5334655472777656	-1.2025773141573757	1.4979031969406704	0.7329411919297434	1.7023263999027431	1.6324480596642559	0.5797498344507435	-2.94415210298516	-2.111050073117815	1.5953879675613292	0.9566278377882602	1.5153274051837968	1.497012748221065	-1.3766938891147122	1.8635499160946996	1.956279000197505	0.8112741272871511	-0.9302317607756866	-1.2122216063063065	-1.3541653936109168	1.5838206488491342	-1.1668215308788614	1.1112690411461164	3.772367957780519	1.9644656624029513	-2.829774262604005	0.2590828998321504	1.5128703730065447	3.594840942707255	-0.37724792978894317	0.5716279160728455	-0.6214282587461477	1.3150450119044634	1.7812084099567436
sulfapyridine	4.316157760262618	4.0694929786941785	3.4755329620025264	2.157010155330629	3.2521608209530966	3.072652892349923	3.633224222808118	2.788444540153161	3.917018450285947	2.513161504158446	4.04737594113201	4.150205849952621	3.334279321665246	3.9213085248274373	3.255545770028087	4.177882330221539	4.175001003579779	4.051472467016773	2.7479725076522628	2.863733746744776	2.9695886787432637	3.36248079282478	3.7399912520437004	4.0033416923369884	3.432196708611586	3.741728826382279	3.5399542804577884	3.5101430659170663	4.056386704003776	3.7087616593293165	4.033736530355134	3.4096954307393563	3.316012749152426	2.423085458030911	4.086155749642923	3.760176691495841	3.9419686575058157	3.708767789863766	3.31081218226484	3.832605706214281	4.022515600039633	2.4718546656195777	2.300145175958904	2.499767193034665	3.3338322586494615	3.540867268905979	2.8840183125013437	3.919648690095173	4.410287752582378	3.8207309372681753	2.9378899365991575	3.7372587950228704	3.806981284794536	3.8916954791836216	3.1740693181355413	3.854910637752953	4.432314606014969	3.3133639390061065	3.7729098129936895
tartarate	-0.5706866924260214	-0.6327187190671277	-1.5574331138208857	1.5514387311761535	1.6452976852781553	-1.6463416530987103	-0.24790659397641246	0.1891049515612082	0.9107702757566458	1.2686031328069705	0.9539927516976476	1.1738753553255554	-1.4924534042759596	1.3891475470564947	-0.16937492901047868	1.082362743104125	0.9698723751317841	0.974596381969802	-4.042660553139477	-2.4646856999650364	-1.991862263928612	3.0663574097308066	1.1378241781543146	2.1997010752791986	0.48487765919847237	2.4688580169439795	-1.4364567392758445	1.4227919279366716	0.019024024017809116	0.8826300509483069	1.1391643788135557	0.47205590221853666	-2.3743204458799996	-0.765879372401693	1.1001531920411856	1.2734155442626132	1.6859303702072723	0.96494036126647	-0.5042388674978591	1.3643335750017043	1.5382088407762442	2.4873710810407	2.227250766621719	-0.1564642587503462	-1.0813359795842028	2.0958608285623193	0.5276388761128792	0.85001416267577	3.505558754111896	1.4931012621203554	-1.6017401600934567	0.4021675725227183	1.4389012871848255	3.0592615040376776	-0.15738902705909022	1.1111674930241442	-1.868348122302223	1.7740584342372054	1.261431960698184
taurine	1.345079172527579	1.1987854585410873	-0.16526293097401024	-0.5138996233168842	2.1233629372575678	-0.5765890467543308	0.16815812242770622	-0.5438141159128917	1.973356264790627	-0.0587241120396107	1.872175804834185	1.7666993633561248	-0.14407129299284677	1.6924009903142188	1.1482785964591895	1.9147159301670438	1.6829103877541673	1.8821739456713145	-2.198892833493253	-0.8906142380887527	-0.9920567037692032	1.3665471893431453	1.7186409373356049	2.791497129949264	1.5315473242909698	1.433706453098125	0.3358356314399631	1.7444970332984684	1.499850755749757	2.076590812276094	1.9175470555159548	1.266481375009729	-0.8418716674054185	-0.5777702739909578	1.8952901017393897	1.3134030233782639	1.6492926086270723	1.8748876190607364	-0.08843265709620968	2.055576279559183	2.0663397434818425	0.8896061637741255	-0.5002447419989916	-0.009258702417856757	0.11103130786581827	1.6069714040383296	-0.20643173618656518	1.5685323915884686	2.9750539020933573	2.100873017860709	-0.9613285265437398	0.9945600839594878	1.7350831392028658	2.996218868923216	0.6632998839003413	1.0308657886206751	0.9134969949660545	1.4910889748989296	2.0196380665670848
tauro-alpha-muricholate/tauro-beta-muricholate	-1.7484082907101033	-1.4487832599941712	-0.8355911908387371	2.1963546179073905	0.32884264613833736	-0.294997571452256	-0.5310996341310981	0.8370194475754815	-0.7608671629662669	1.5424365391139867	-0.8681275465652796	-0.8732745026411832	-0.6384785767902788	-0.48387302275295335	-0.2602599787174871	-0.9742745796955876	-0.9705137487242508	-0.874937500444696	-0.6041943861487281	-0.34345833805067216	-0.23588105511274948	0.9803816135239929	-0.3963610618604605	-0.47725642656676337	-0.2595773339215043	0.25584124642671235	-0.9740114814456804	0.003842408093455596	-1.2081605229892203	-0.5418158808666911	-0.7813159771681751	-0.18345803547568695	-0.8572610177541466	0.8724225310379041	-0.8551634851731629	-0.270612184749933	-0.3826683262239654	-0.46447586193386314	-0.18839002778143826	-0.47470330787402926	-0.6372089317577814	1.907308576224307	2.317812211043853	0.9133357911531395	-0.5096433871624959	0.29971519002880054	0.8028676743884131	-0.7023991274741479	-0.4400025944682353	-0.4183360820575692	-0.03122520672782922	-0.548545711890726	-0.3393531584759384	-0.014098552048676716	-0.03880578449387154	-0.3903755990396238	-2.356322606703977	0.45183099436544083	-0.4463701444482808
taurochenodeoxycholate	2.5030309847714873	2.53589135893935	1.242012015996731	-0.8384961694130784	3.2774454664864905	0.9321663562814281	0.546262826206271	-0.3679512985851152	2.8896276251604394	-0.042279434507178415	2.497631324693524	1.9609975602469656	1.3875736807828005	1.8704522215810027	2.9244708013684377	2.3218925880891677	1.949041801934331	2.49039931585687	0.14680806559368087	1.266552273120119	0.5056777607350176	0.28189784713260746	2.3533253396640603	3.2990330272126385	2.9205861451385267	0.5444632958807178	2.0910710378041593	2.4072541734632646	2.576583339246114	3.3660580960843554	2.436306224922891	2.408584704724835	0.7732304531957143	0.8558530632177668	2.3675679193921457	1.36975502625452	1.4787639522216707	2.87234505398403	0.6218659289406971	2.740287832640586	2.384051398000244	0.838444829567095	-1.5927223782567128	1.3790864113755354	1.5394284406683751	1.474034393903239	-0.08692531276614135	2.1059963377471527	2.0157737315660427	2.726823758668272	0.24782400030826449	1.540491705783161	2.0395534838588754	3.057248569825375	2.0097393673817416	0.829653839121729	2.674950179578232	1.7846741219178752	2.824997224725677
taurocholate	1.6188521098520339	1.6152294378908696	0.5018083293222998	1.5683289271460588	3.4207372554607254	0.33738802731235273	0.9771000662654332	0.8950469441722577	2.7388016081859825	1.730026351533481	2.575918900470514	2.457779967698502	0.6195304682757818	2.567001796980354	2.142425136180428	2.564258895137711	2.3248272988972327	2.584937821111627	-1.470517813910984	0.003171239646965196	-0.062037105540883264	2.9171652709136504	2.647381865932017	3.7122758342434365	2.529298003334197	2.639498230655567	0.9592486110483904	2.865611091808807	2.0359449620717722	2.9557709058441874	2.662912205243135	2.2891383882147354	-0.20253807603192242	0.895754339965094	2.6033385737362043	2.2796293539744776	2.5689055636605045	2.780731047280715	0.879492996300826	2.956342329817189	2.88543295249705	2.8858326825599336	1.6281019883143482	1.503836157522358	0.9419805864910882	2.8508041314024233	1.2242802593864548	2.3430003232054646	3.897018159477253	3.030352301761518	0.06268130898341742	1.8233765114374514	2.6839521175167826	4.1395291269794745	1.7381628211053668	1.9254116725828814	0.8897238814032489	2.812772303709962	2.9364483373336743
taurodeoxycholate	1.4097342868652494	1.3238789008570397	0.442613003947136	-0.7622937282002606	1.5140680702363198	0.14076507591424658	0.2923474470656062	-0.4114637973852131	1.541783541017066	-0.2890377410834999	1.420378300603689	1.2366336357730128	0.45817386482274	1.1239152643929877	1.2175542276972902	1.4023009384804876	1.225376994603564	1.419928651061881	-0.5216362148734907	0.14621735002910774	-0.11713358832153631	0.32335070816885914	1.2500035818062507	1.857926097768066	1.3351144178415608	0.54264859072622	0.8572690044015274	1.2070710169580416	1.387352014517936	1.672480197410558	1.401797212421588	1.0957744901291921	0.10764748908317934	-0.07786011259816927	1.3883972227646686	0.8275149257626273	0.9786059393118545	1.4574052861256608	0.1818844509975735	1.477122254007801	1.4041829721086412	0.18284977466733388	-0.9928142303078301	0.23283768638883284	0.557835202559207	0.8528093581671884	-0.22212016339302876	1.1869013909622717	1.5408580919431092	1.476182943353947	-0.2149167317933328	0.8284594676012689	1.15891975004076	1.772168941000408	0.7774060553720982	0.6098918365039676	1.432385430978442	0.8787480880400467	1.4837372403033209
taurohyodeoxycholate/tauroursodeoxycholate	0.3764190356738315	0.49222485335756483	1.047990097079949	2.654693489170752	0.9962999441434199	1.3395859888668178	1.285323547372653	2.030802316812582	0.6548322034079761	2.222822107181689	0.6982268541310361	0.8059221780240433	1.096586846203909	0.9799900300776008	0.878530100763756	0.6912192493832141	0.7757432473051316	0.6928055086471319	1.4438314556651992	1.264825454809534	1.4629777374486195	1.8699714269300438	0.911721512456598	0.6490118887949925	0.8669172848371055	1.53707010708742	0.8032352369614586	1.057600871329896	0.5666286548109297	0.6433773723834826	0.7416701013515893	1.0074543689163928	1.16020706853044	1.8087646406270879	0.728046965991789	1.172677476260764	1.0924295117487746	0.778176584191661	1.4199870083250323	0.7934748421344393	0.796336217403061	2.14466281142417	2.849644451216833	1.6925156633005853	1.107218833184199	1.3654331927449022	1.9499958301592737	0.8493610855049103	0.9050351883050363	0.8141241877058083	1.592843403759161	1.0480393674369537	0.9987549214733338	0.8662509710148631	1.1711061251106534	1.2462273861312454	0.1279894400361738	1.3662463546983483	0.7867819084296261
taurolithocholate	0.5665066775265075	0.5251251762886571	0.794312362357854	0.4340737179341527	-0.1127197542463918	0.7930780514525374	0.7334156633462046	0.6752166933407262	0.19029607512201308	0.40229222788278296	0.28042683086685827	0.35754824531698404	0.7351256796153054	0.3002335924055978	0.2348386427965945	0.31660304774038406	0.3984846456798137	0.27409718313359166	1.248515125726791	0.8206903586865033	0.901326525211211	0.20433269657918895	0.2143144681950453	-0.06876070111662935	0.16979782595390847	0.32578466036678955	0.6356328640702242	0.12111609642479904	0.41555073945132215	0.07593683561661435	0.2589512170255118	0.2554705205061485	0.9747900657992246	0.5504326153180332	0.2874067605908819	0.3697958034627171	0.3177600949646373	0.1476807269782423	0.7092187951185165	0.13177511430077615	0.19616451637226184	0.04131575732472026	0.48520772329888173	0.3707101560674513	0.6457436789919444	0.18807143870803322	0.5933123703339045	0.3373612579590959	0.019374230678550042	0.10905383755866493	0.8803974713585324	0.4773824742609849	0.23903916201409525	-0.18420388572119162	0.38544377572503585	0.509041177555078	0.7660319398009638	0.14028548100424088	0.11886225363662373
tetradecanedioate	-2.077003247353809	-1.8057549617817963	0.3623850590335508	1.1683942063813806	-3.0025751020027407	1.0710599913805354	-0.1865430304764315	1.064251796473392	-2.930498985595697	0.4128099170191968	-2.7999856331084167	-2.6709716074721195	0.3679233844602318	-2.505068439269178	-1.5524277931000245	-2.88880868448254	-2.546285051257573	-2.8278254397382923	3.5562740540301068	1.5765457780017316	1.7056433053916655	-1.9269215905594193	-2.5199311801191726	-4.167453329230733	-2.150786752003205	-2.098123578760763	-0.3998118834868867	-2.5009360844612347	-2.245748650554101	-3.0297583542889868	-2.8664573411854715	-1.758376017514428	1.4006808539221491	1.2163814263499089	-2.843455607782543	-1.9242815071653134	-2.4669456801831777	-2.7363074107002143	0.28458567030092513	-3.030753911973572	-3.102931750593724	-1.0041912619937596	1.1102447991638322	0.34068300701382803	-0.006770870084197522	-2.2995840853220635	0.5494815058209679	-2.332918266487812	-4.550812673257538	-3.1020337050640534	1.667607117407019	-1.431934636686407	-2.5495030389930387	-4.455065799249721	-0.8004997458124067	-1.5227405428502667	-1.4476011342200155	-2.081072471321532	-2.9715379904899812
tetrahydro-1-methyl-beta-carboline-3-carboxylate	-1.2957623264550981	-1.4689733880297475	-1.1836526225226645	-1.4909870036876054	-2.6040938986502518	-1.3029281639006292	-0.9212394498526661	-1.127320460615256	-1.9045172607100755	-1.5753207680338823	-1.6444574979760453	-1.3628437822366495	-1.3485556399145349	-1.498498687547543	-2.2401646941421394	-1.4920662767874677	-1.3161333787446343	-1.6447640841410247	-0.9007046698562541	-1.5023892026776322	-1.1450634349069504	-1.3635449752811963	-1.8121061312874929	-2.1744735604344876	-2.1901652860889045	-1.1551321232878988	-1.5333391669000827	-2.0200164201960957	-1.5676083240796457	-2.2504880172831907	-1.6477576959261722	-1.9778663056547916	-0.9908064856818453	-1.8031890669894746	-1.5771293219645324	-1.3763845568699637	-1.3505246094385064	-2.0418778188081905	-1.1361285111574524	-1.9444447280510806	-1.6826722137746781	-2.1377240117750054	-1.1370478142853933	-2.057867337380701	-1.4612613562800454	-1.658105005072045	-1.2239331912461107	-1.5480035113663635	-1.4835687160729156	-1.9630303016807225	-1.0950684879714072	-1.3655230149944677	-1.6580921191443505	-2.240793243411038	-1.8843398720779492	-1.0532348431199186	-1.1442366138407964	-1.914111398327364	-2.0130495492558467
theophylline	0.47054679578834535	0.19080309931685502	-1.2864780851126194	-3.108244882355276	0.07881793775352541	-1.9124690214999305	-1.148985348215315	-2.450237338159609	0.5065121926494189	-2.390179414075287	0.47995443927282233	0.3959950551362662	-1.3686116788236047	0.13572828687501665	-0.46229773611558844	0.5735843424961253	0.37432669299156407	0.48925252110599926	-3.151903722616327	-2.165560952165947	-2.299202700917636	-0.8807304423163771	0.10466392794287227	1.0662924924006396	-0.12791480689643764	-0.4539447096047844	-0.7920986158352032	-0.07550016038733265	0.33000030094240496	0.48115812881355335	0.4753196520355266	-0.392172503955037	-1.8572343817478931	-2.506441929847383	0.49473069903538414	-0.29996208433095495	0.04614789737694691	0.271037883563368	-1.5420912802893818	0.4346969910602403	0.5272773059734899	-1.7677718897169736	-3.151178263452986	-2.0437310656511922	-1.2136978653120605	-0.3337612656119814	-2.1417331939077267	0.13388948077728546	1.215950618971859	0.4438503954072677	-2.37360637991902	-0.4336403221871039	0.09579235777452388	1.008941819822884	-0.9818062306484489	-0.4772203265260013	0.40704069124122694	-0.5160468967006526	0.3863967146704641
threonine	-0.9452273398666271	-0.8465245662133491	0.21336710371421808	1.0507081338722788	-1.3583774203394405	0.5498492575145152	0.1756638153127854	0.8606680990682094	-1.291964689632127	0.5921921546892088	-1.163878311033823	-1.005911774976398	0.1933041527188823	-0.9126510599139097	-0.7973782571507275	-1.160347026169929	-0.9616535342342478	-1.1760068845514495	1.5755927161246515	0.651098656687539	0.863217301342869	-0.3261044400725934	-1.0225805939359134	-1.8018816564124713	-1.0025513821949859	-0.46508373079430476	-0.24050027038384925	-1.0105966045941264	-0.998714710619569	-1.4177906756593595	-1.1714298490699786	-0.7552078744967818	0.6748553104754824	0.6602258115619333	-1.1509878311065742	-0.6003247105371394	-0.8184633167847628	-1.2088449574851126	0.34257979832743796	-1.283510587190924	-1.2430380005338275	-0.08280583843768508	1.194036130544975	0.23966565092189818	0.03599507151224168	-0.7288193904308323	0.6218144058366524	-0.9146291458990023	-1.666791935152303	-1.3054748041826776	0.9127596189698538	-0.4708747177579975	-0.9608501771578599	-1.8360777889991953	-0.32696945734526117	-0.34827922525649946	-0.7802783609155812	-0.7143454123524684	-1.2821048688418273
