	feature_id	axis	embed_type	values
1356	NH4_C34:1 DAG	2	metabolite	1.0516886711120605
1357	NH4_C34:2 DAG	2	metabolite	0.48783302307128906
1358	NH4_C34:3 DAG	2	metabolite	-0.1852274239063263
1359	NH4_C36:0 DAG	2	metabolite	0.3491295874118805
1360	NH4_C36:1 DAG	2	metabolite	0.2248687595129013
1361	NH4_C36:2 DAG	2	metabolite	0.8055765628814697
1362	NH4_C36:3 DAG	2	metabolite	0.1759423315525055
1363	NH4_C36:4 DAG	2	metabolite	0.3776768445968628
1364	NH4_C38:4 DAG	2	metabolite	-0.7742484211921692
1365	NH4_C38:5 DAG	2	metabolite	-0.49915680289268494
1366	NH4_C42:0 TAG	2	metabolite	-0.005664837080985308
1367	NH4_C44:0 TAG	2	metabolite	-0.3335399031639099
1368	NH4_C44:1 TAG	2	metabolite	-0.4494237005710602
1369	NH4_C44:2 TAG	2	metabolite	-0.859760046005249
1370	NH4_C46:0 TAG	2	metabolite	-0.5775671601295471
1371	NH4_C46:1 TAG	2	metabolite	-1.3996707201004028
1372	NH4_C46:2 TAG	2	metabolite	-0.3087252080440521
1373	NH4_C46:3 TAG	2	metabolite	-1.1420958042144775
1374	NH4_C48:0 TAG	2	metabolite	-0.36827483773231506
1375	NH4_C48:1 TAG	2	metabolite	-0.35737282037734985
1376	NH4_C48:2 TAG	2	metabolite	-0.45154711604118347
1377	NH4_C48:3 TAG	2	metabolite	-0.8046960234642029
1378	NH4_C48:4 TAG	2	metabolite	-0.9141961932182312
1379	NH4_C49:1 TAG	2	metabolite	-1.1108349561691284
1380	NH4_C50:0 TAG	2	metabolite	-0.22958850860595703
1381	NH4_C50:1 TAG	2	metabolite	-0.10820452868938446
1382	NH4_C50:2 TAG	2	metabolite	0.4147031009197235
1383	NH4_C50:3 TAG	2	metabolite	-0.12247222661972046
1384	NH4_C50:4 TAG	2	metabolite	-0.06865133345127106
1385	NH4_C50:5 TAG	2	metabolite	-1.1416232585906982
1386	NH4_C51:0 TAG	2	metabolite	-0.13040317595005035
1387	NH4_C51:1 TAG	2	metabolite	-1.3748539686203003
1388	NH4_C51:2 TAG	2	metabolite	-0.2982284724712372
1389	NH4_C51:3 TAG	2	metabolite	0.04427045211195946
1390	NH4_C52:0 TAG	2	metabolite	0.24999980628490448
1391	NH4_C52:1 TAG	2	metabolite	0.5771755576133728
1392	NH4_C52:2 TAG	2	metabolite	-0.050991881638765335
1393	NH4_C52:3 TAG	2	metabolite	0.24776127934455872
1394	NH4_C52:4 TAG	2	metabolite	1.370758295059204
1395	NH4_C52:5 TAG	2	metabolite	0.14529521763324738
1396	NH4_C52:6 TAG	2	metabolite	0.25500208139419556
1397	NH4_C53:2 TAG	2	metabolite	-0.6428513526916504
1398	NH4_C53:3 TAG	2	metabolite	-0.1633693277835846
1399	NH4_C54:2 TAG	2	metabolite	-0.210563525557518
1400	NH4_C54:3 TAG	2	metabolite	0.4310499429702759
1401	NH4_C54:4 TAG	2	metabolite	0.8071158528327942
1402	NH4_C54:5 TAG	2	metabolite	0.1465056985616684
1403	NH4_C54:6 TAG	2	metabolite	-0.46868792176246643
1404	NH4_C56:1 TAG	2	metabolite	-0.2272031158208847
1405	NH4_C56:2 TAG	2	metabolite	-0.46547576785087585
1406	NH4_C56:3 TAG	2	metabolite	-0.741238534450531
1407	NH4_C56:4 TAG	2	metabolite	0.09969569742679596
1408	NH4_C56:6 TAG	2	metabolite	-0.8226225972175598
1409	NMMA	2	metabolite	0.1353495866060257
1410	S-adenosylmethionine	2	metabolite	0.8415875434875488
1411	S-methylcysteine-S-oxide	2	metabolite	-0.9676514267921448
1412	UMP	2	metabolite	-1.441818118095398
1413	acesulfame	2	metabolite	0.31056976318359375
1414	acetaminophen	2	metabolite	-0.5532651543617249
1415	acetyl-galactosamine	2	metabolite	-0.31435057520866394
1416	acetylalanine	2	metabolite	-0.7903123497962952
1417	acetylcholine	2	metabolite	1.5845903158187866
1418	acetytyrosine	2	metabolite	-1.064209222793579
1419	adenine	2	metabolite	0.0711807906627655
1420	adenosine	2	metabolite	0.3247862160205841
1421	adipate	2	metabolite	0.42120084166526794
1422	adrenate	2	metabolite	0.25550320744514465
1423	agmatine	2	metabolite	-0.0698808804154396
1424	alanine	2	metabolite	0.19696983695030212
1425	alanylalanine	2	metabolite	0.34619444608688354
1426	alloisoleucine	2	metabolite	0.8809968829154968
1427	alpha-CEHC	2	metabolite	-0.7492590546607971
1428	alpha-glycerophosphate	2	metabolite	0.8836982846260071
1429	alpha-glycerophosphocholine	2	metabolite	-0.25203433632850647
1430	alpha-hydroxymetoprolol	2	metabolite	-0.1670028567314148
1431	alpha-ketoglutarate	2	metabolite	0.15459118783473969
1432	alpha-ketoisovalerate	2	metabolite	-0.6091932058334351
1433	alpha-linolenate	2	metabolite	1.1560628414154053
1434	alpha-muricholate	2	metabolite	0.13742747902870178
1435	aminoisobutyric acid/GABA	2	metabolite	1.1263090372085571
1436	anserine	2	metabolite	-0.14321281015872955
1437	arachidate	2	metabolite	-0.10233910381793976
1438	arachidonate	2	metabolite	0.4645038843154907
1439	arginine	2	metabolite	0.11742478609085083
1440	ascorbate	2	metabolite	0.6630064249038696
1441	asparagine	2	metabolite	-1.3987096548080444
1442	aspartate	2	metabolite	-0.11971338093280792
1443	atenolol	2	metabolite	-1.2922437191009521
1444	azelate	2	metabolite	0.49753937125205994
1445	beta-alanine	2	metabolite	0.3520725965499878
1446	beta-guanidinopropionic acid	2	metabolite	0.5538099408149719
1447	beta-sitosterol	2	metabolite	0.341496080160141
1448	betaine	2	metabolite	0.5517705082893372
1449	bilirubin	2	metabolite	-0.1156214252114296
1450	biliverdin	2	metabolite	0.009646068327128887
1451	biotin	2	metabolite	-0.45848557353019714
1452	butyrate	2	metabolite	0.7170968055725098
1453	butyrobetaine	2	metabolite	-0.14688552916049957
1454	cadaverine	2	metabolite	-0.14469127357006073
1455	caffeine	2	metabolite	-0.10199576616287231
1456	caprate	2	metabolite	0.02091469056904316
1457	caproate	2	metabolite	-0.24553893506526947
1458	caprylate	2	metabolite	-0.7361620664596558
1459	carboxyibuprofen	2	metabolite	-0.1691463738679886
1460	carnitine	2	metabolite	-0.275249719619751
1461	carnosol	2	metabolite	0.4312361776828766
1462	carnosol_isomer	2	metabolite	-1.1896483898162842
1463	cetrizine	2	metabolite	-0.6093742251396179
1464	chenodeoxycholate	2	metabolite	0.19547641277313232
1465	cholate	2	metabolite	-0.7178670167922974
1466	cholesterol	2	metabolite	-0.34915295243263245
1467	choline	2	metabolite	0.4015088677406311
1468	cinnamoylglycine	2	metabolite	-0.6677083969116211
1469	citrate	2	metabolite	-1.1260559558868408
1470	citrulline	2	metabolite	-0.10256540030241013
1471	corticosterone	2	metabolite	-1.2704849243164062
1472	cortisol	2	metabolite	-1.46659517288208
1473	cotinine	2	metabolite	-1.1242774724960327
1474	creatine	2	metabolite	-0.03675004839897156
1475	creatinine	2	metabolite	0.44744452834129333
1476	crustecdysone	2	metabolite	-0.31521251797676086
1477	cystine	2	metabolite	-0.8791084289550781
1478	cytidine	2	metabolite	-0.11950736492872238
1479	cytosine	2	metabolite	-0.2318284660577774
1480	dCMP	2	metabolite	0.2210613340139389
1481	dTMP	2	metabolite	-1.6749643087387085
1482	deoxycholate	2	metabolite	0.18618491291999817
1483	diacetylspermine	2	metabolite	0.49827125668525696
1484	diaminopimelate	2	metabolite	0.3552318513393402
1485	dihydroorotate	2	metabolite	-1.1032148599624634
1486	dimethylglycine	2	metabolite	1.010046124458313
1487	docosahexaenoate	2	metabolite	-0.20956461131572723
1488	docosapentaenoate	2	metabolite	0.24274764955043793
1489	dodecanedioate	2	metabolite	-0.2636731266975403
1490	dodecanoate	2	metabolite	0.4772971570491791
1491	ectoine	2	metabolite	0.5756417512893677
1492	eicosadienoate	2	metabolite	0.023965291678905487
1493	eicosanedioate	2	metabolite	-1.3246110677719116
1494	eicosapentaenoate	2	metabolite	-0.8050538301467896
1495	eicosatrienoate	2	metabolite	0.19637179374694824
1496	eicosenoate	2	metabolite	-0.308305561542511
1497	epiandrosterone	2	metabolite	0.3841143250465393
1498	erythronate	2	metabolite	-0.16515417397022247
1499	ethyl glucuronide	2	metabolite	-0.07150581479072571
1500	fructose/glucose/galactose	2	metabolite	0.3429723381996155
1501	fucose	2	metabolite	-0.4392932057380676
1502	fumarate/maleate	2	metabolite	-0.26181110739707947
1503	furosemide	2	metabolite	-0.1516062617301941
1504	gabapentin	2	metabolite	-0.3852698504924774
1505	gemfibrozil	2	metabolite	0.5044518709182739
1506	gentisate	2	metabolite	0.2766895294189453
1507	glutamate	2	metabolite	0.407291054725647
1508	glutamine	2	metabolite	-0.33895623683929443
1509	glycerate	2	metabolite	0.01032386627048254
1510	glycine	2	metabolite	-1.2750283479690552
1511	glycochenodeoxycholate	2	metabolite	0.7512074112892151
1512	glycocholate	2	metabolite	-0.6808146238327026
1513	glycodeoxycholate	2	metabolite	-0.05490511655807495
1514	glycolithocholate	2	metabolite	0.12344229966402054
1515	glycoursodeoxycholate	2	metabolite	0.0851651057600975
1516	guanidoacetic acid	2	metabolite	-0.37041398882865906
1517	guanine	2	metabolite	-0.6628168225288391
1518	guanosine	2	metabolite	-0.08619209378957748
1519	heptadecanoate	2	metabolite	-0.3257450461387634
1520	heptanoate	2	metabolite	-1.2268763780593872
1521	hexadecanedioate	2	metabolite	-0.7248683571815491
1522	hippurate	2	metabolite	-1.2359328269958496
1523	histamine	2	metabolite	-0.2127464860677719
1524	histidine	2	metabolite	-0.0052643525414168835
1525	histidinol	2	metabolite	0.9256307482719421
1526	homoarginine	2	metabolite	0.07376298308372498
1527	homocitrulline	2	metabolite	-0.55912846326828
1528	homovanillate	2	metabolite	-0.5235820412635803
1529	hydrochlorothiazide	2	metabolite	-0.935883104801178
1530	hydrocinnamate	2	metabolite	-0.005123605020344257
1531	hydroxycotinine	2	metabolite	-1.184251308441162
1532	hydroxymyristate	2	metabolite	-1.114047646522522
1533	hydroxyproline	2	metabolite	-0.48675107955932617
1534	hyodeoxycholate/ursodeoxycholate	2	metabolite	0.9774455428123474
1535	hypoxanthine	2	metabolite	-0.058852918446063995
1536	imidazole propionate	2	metabolite	0.2654207646846771
1537	imidazoleacetic acid	2	metabolite	-0.26211032271385193
1538	imidazolelactate	2	metabolite	-0.764319658279419
1539	indole-3-propionate	2	metabolite	-0.22668497264385223
1540	indoleacetate	2	metabolite	-0.9355226159095764
1541	indoxyl sulfate	2	metabolite	-0.7752463817596436
1542	inosine	2	metabolite	-0.24277889728546143
1543	isoleucine	2	metabolite	-0.024313898757100105
1544	ketodeoxycholate	2	metabolite	0.012564046308398247
1545	kynurenic acid	2	metabolite	0.5765324831008911
1546	lactate	2	metabolite	-0.42894411087036133
1547	lactose	2	metabolite	0.41299062967300415
1548	leucine	2	metabolite	0.2529403269290924
1549	linoleate	2	metabolite	0.05614848434925079
1550	linoleoyl ethanolamide	2	metabolite	0.9836822748184204
1551	linoleoylethanolamide	2	metabolite	0.21368958055973053
1552	lithocholate	2	metabolite	0.10452824831008911
1553	lysine	2	metabolite	0.03188130632042885
1554	malate	2	metabolite	-0.7698284387588501
1555	malonate	2	metabolite	0.6395326852798462
1556	mandelate	2	metabolite	-1.2420251369476318
1557	masilinate	2	metabolite	-0.4034859240055084
1558	metformin	2	metabolite	-1.047487497329712
1559	methionine	2	metabolite	-0.14381621778011322
1560	methionine sulfoxide	2	metabolite	-0.261956125497818
1561	methylimidazole acetic acid	2	metabolite	2.0774614810943604
1562	metronidazole	2	metabolite	-0.8657486438751221
1563	myristate	2	metabolite	0.37498223781585693
1564	myristoleate	2	metabolite	-0.7666540741920471
1565	nervonic acid	2	metabolite	-0.05026830732822418
1566	niacinamide	2	metabolite	0.15029065310955048
1567	nicotinate	2	metabolite	-0.30844730138778687
1568	nicotinuric acid	2	metabolite	0.1557479053735733
1569	nonadecanoate	2	metabolite	-0.8214452266693115
1570	norepinephrine	2	metabolite	-0.350780189037323
1571	oleanate	2	metabolite	0.15235190093517303
1572	oleate	2	metabolite	0.2567749619483948
1573	olmesartan	2	metabolite	-0.7756414413452148
1574	ornithine	2	metabolite	-0.3651289939880371
1575	orotate	2	metabolite	-0.6142509579658508
1576	oxalate	2	metabolite	1.5981367826461792
1577	oxymetazoline	2	metabolite	-0.8011561632156372
1578	oxypurinol	2	metabolite	-0.4361583888530731
1579	p-hydroxyphenylacetate	2	metabolite	0.24376331269741058
1580	palmitate	2	metabolite	0.7604010701179504
1581	palmithoylethanolamide	2	metabolite	-1.2986423969268799
1582	palmitoleate	2	metabolite	-0.123652882874012
1583	palmitoylethanolamide	2	metabolite	-0.43446364998817444
1584	pantothenate	2	metabolite	-0.05581648275256157
1585	pentadecanoate	2	metabolite	0.6792331337928772
1586	pentose monophosphate	2	metabolite	0.11840775609016418
1587	phenylacetate	2	metabolite	-0.0624842494726181
1588	phenylacetylglutamine	2	metabolite	-0.9234327673912048
1589	phenylalanine	2	metabolite	0.8764458894729614
1590	phenyllactate	2	metabolite	-0.3524928390979767
1591	phytanate	2	metabolite	-0.5060603618621826
1592	phytosphingosine	2	metabolite	0.3456149101257324
1593	pipecolic acid	2	metabolite	0.11394289135932922
1594	piperine	2	metabolite	-0.31317415833473206
1595	porphobilinogen	2	metabolite	0.17697428166866302
1596	proline	2	metabolite	0.17227140069007874
1597	proline betaine	2	metabolite	-0.13941684365272522
1598	propionate	2	metabolite	0.2920880615711212
1599	pseudouridine	2	metabolite	0.11345861107110977
1600	pterin	2	metabolite	0.5634012222290039
1601	putrescine	2	metabolite	-0.5311470031738281
1602	pyridoxine	2	metabolite	-0.08310935646295547
1603	pyrocatechol	2	metabolite	0.2562483251094818
1604	quinine	2	metabolite	-0.40447676181793213
1605	riboflavin	2	metabolite	-0.5379054546356201
1606	ribothymidine	2	metabolite	-0.0955372229218483
1607	saccharin	2	metabolite	0.8189674019813538
1608	salicylate	2	metabolite	-0.17148283123970032
1609	sebacate	2	metabolite	0.6581796407699585
1610	serine	2	metabolite	-1.2133508920669556
1611	serotonin	2	metabolite	-0.5688287019729614
1612	shikimate	2	metabolite	0.17563055455684662
1613	sorbitol	2	metabolite	0.07012727111577988
1614	spermidine	2	metabolite	0.9121785759925842
1615	sphinganine	2	metabolite	0.9115049242973328
1616	sphingosine	2	metabolite	0.12411193549633026
1617	sphingosine-isomer1	2	metabolite	0.35358723998069763
1618	sphingosine-isomer2	2	metabolite	-0.1210176944732666
1619	sphingosine-isomer3	2	metabolite	0.8980263471603394
1620	stearate	2	metabolite	-0.18104435503482819
1621	suberate	2	metabolite	1.16753089427948
1622	succinate	2	metabolite	0.5151932835578918
1623	sulfapyridine	2	metabolite	-0.7160626649856567
1624	tartarate	2	metabolite	-0.5753896236419678
1625	taurine	2	metabolite	0.2844184935092926
1626	tauro-alpha-muricholate/tauro-beta-muricholate	2	metabolite	0.1305750459432602
1627	taurochenodeoxycholate	2	metabolite	0.10268820077180862
1628	taurocholate	2	metabolite	-0.5916745662689209
1629	taurodeoxycholate	2	metabolite	1.1218594312667847
1630	taurohyodeoxycholate/tauroursodeoxycholate	2	metabolite	-1.2990479469299316
1631	taurolithocholate	2	metabolite	-0.30312809348106384
1632	tetradecanedioate	2	metabolite	-0.7829056978225708
1633	tetrahydro-1-methyl-beta-carboline-3-carboxylate	2	metabolite	-0.44576478004455566
1634	theophylline	2	metabolite	0.69310063123703
1635	threonine	2	metabolite	-0.17971043288707733
1636	threosphingosine	2	metabolite	-0.4029198884963989
1637	thymine	2	metabolite	-0.266595721244812
1638	trigonelline	2	metabolite	0.008285359479486942
1639	trimethylamine-N-oxide	2	metabolite	-0.9067515134811401
1640	trimethylbenzene	2	metabolite	0.2907099425792694
1641	tryptophan	2	metabolite	0.2511562705039978
1642	tyrosine	2	metabolite	-0.4595578610897064
1643	undecanedionate	2	metabolite	-0.4513503313064575
1644	uracil	2	metabolite	-0.13671933114528656
1645	urate	2	metabolite	0.7100404500961304
1646	uridine	2	metabolite	0.1402513086795807
1647	urobilin	2	metabolite	0.4964401125907898
1648	valerate/isovalerate	2	metabolite	0.5841386914253235
1649	valine	2	metabolite	0.008538794703781605
1650	xanthine	2	metabolite	0.1553541123867035
1651	xanthurenate	2	metabolite	0.43717852234840393
1652	xylose	2	metabolite	0.5937395095825195
0	UNKNOWN	bias	microbe	2.3976166248321533
1	c__Methanobacteria|o__Methanobacteriales	bias	microbe	-0.9858219027519226
2	c__Thermoplasmata|o__Methanomassiliicoccales	bias	microbe	0.11939376592636108
3	c__Actinobacteria|o__Actinomycetales	bias	microbe	-0.3562746047973633
4	c__Actinobacteria|o__Bifidobacteriales	bias	microbe	1.623780369758606
5	c__Actinobacteria|o__Corynebacteriales	bias	microbe	0.8120777606964111
6	c__Actinobacteria|o__Micrococcales	bias	microbe	-1.1800228357315063
7	c__Actinobacteria|o__Propionibacteriales	bias	microbe	-0.38482415676116943
8	c__Coriobacteriia|o__Coriobacteriales	bias	microbe	0.09584562480449677
9	c__Coriobacteriia|o__Eggerthellales	bias	microbe	-0.5753458142280579
10	c__Bacteroidia|o__Bacteroidales	bias	microbe	3.8636860847473145
11	c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	bias	microbe	0.30826470255851746
12	c__Bacilli|o__Bacillales	bias	microbe	1.7950990200042725
13	c__Bacilli|o__Lactobacillales	bias	microbe	1.7054814100265503
14	c__Clostridia|o__Clostridiales	bias	microbe	3.5691990852355957
15	c__Erysipelotrichia|o__Erysipelotrichales	bias	microbe	1.0002256631851196
16	c__Firmicutes_unclassified|o__Firmicutes_unclassified	bias	microbe	1.4963390827178955
17	c__Negativicutes|o__Acidaminococcales	bias	microbe	0.958548903465271
18	c__Negativicutes|o__Selenomonadales	bias	microbe	0.76017165184021
19	c__Negativicutes|o__Veillonellales	bias	microbe	2.1465885639190674
20	c__Tissierellia|o__Tissierellales	bias	microbe	-0.06646842509508133
21	c__Tissierellia|o__Tissierellia_unclassified	bias	microbe	1.042059302330017
22	c__Fusobacteriia|o__Fusobacteriales	bias	microbe	0.6983409523963928
23	c__Lentisphaeria|o__Victivallales	bias	microbe	-0.33532312512397766
24	c__Betaproteobacteria|o__Burkholderiales	bias	microbe	-1.2175841331481934
25	c__Betaproteobacteria|o__Neisseriales	bias	microbe	1.149315357208252
26	c__Deltaproteobacteria|o__Desulfovibrionales	bias	microbe	-0.6848365664482117
27	c__Epsilonproteobacteria|o__Campylobacterales	bias	microbe	-0.13589277863502502
28	c__Gammaproteobacteria|o__Enterobacterales	bias	microbe	1.6602885723114014
29	c__Gammaproteobacteria|o__Pasteurellales	bias	microbe	-1.045526146888733
30	c__Gammaproteobacteria|o__Pseudomonadales	bias	microbe	-0.7173117399215698
31	c__Proteobacteria_unclassified|o__Proteobacteria_unclassified	bias	microbe	0.7013121247291565
32	c__Synergistia|o__Synergistales	bias	microbe	0.3983170688152313
33	c__Verrucomicrobiae|o__Verrucomicrobiales	bias	microbe	2.8407270908355713
34	c__Saccharomycetes|o__Saccharomycetales	bias	microbe	-0.49719738960266113
35	c__Eukaryota_unclassified|o__Eukaryota_unclassified	bias	microbe	1.0161315202713013
0	1-3-7-trimethylurate	bias	metabolite	0.0
1	1-methylguanine	bias	metabolite	-2.139854907989502
2	1-methylguanosine	bias	metabolite	-2.767589807510376
3	1-methylhistamine	bias	metabolite	-2.6909782886505127
4	1-methylnicotinamide	bias	metabolite	-0.7237754464149475
5	1.2.3.4-tetrahydro-beta-carboline-1.3-dicarboxylate	bias	metabolite	-2.9114460945129395
6	10-heptadecenoate	bias	metabolite	-1.3639826774597168
7	10-nonadecenoate	bias	metabolite	-2.12485933303833
8	12.13-diHOME	bias	metabolite	-0.32241350412368774
9	13-cis-retinoic acid	bias	metabolite	-2.1640231609344482
10	13-docosenoate	bias	metabolite	-1.5551129579544067
11	17-methylstearate	bias	metabolite	-2.648054361343384
12	2'-O-methyladenosine	bias	metabolite	-2.3062849044799805
13	2-aminoadipate	bias	metabolite	-2.2922399044036865
14	2-aminobutyrate	bias	metabolite	-0.3831258714199066
15	2-aminoheptanoic acid	bias	metabolite	-1.2483736276626587
16	2-deoxyadenosine	bias	metabolite	-0.08419221639633179
17	2-deoxycytidine	bias	metabolite	-0.5103150010108948
18	2-hydroxy-3-methylbutyrate	bias	metabolite	-2.037052869796753
19	2-hydroxy-3-methylpentanoate	bias	metabolite	-1.101371169090271
20	2-hydroxyglutarate	bias	metabolite	-1.7172640562057495
21	2-hydroxyhexadecanoate	bias	metabolite	-0.06871701031923294
22	2-hydroxyibuprofen	bias	metabolite	-2.5571680068969727
23	2-hydroxyoctanoate	bias	metabolite	-0.9152445793151855
24	21-deoxycortisol	bias	metabolite	-2.0203030109405518
25	3'-O-methyladenosine	bias	metabolite	-0.6102054119110107
26	3-hydroxydecanoate	bias	metabolite	-3.3666982650756836
27	3-hydroxymethylglutarate	bias	metabolite	-1.9919517040252686
28	3-hydroxyoctanoate	bias	metabolite	-1.294859528541565
29	3-methyladipate/pimelate	bias	metabolite	-1.3663911819458008
30	3-methylglutaconate	bias	metabolite	-2.2176156044006348
31	3-methylhistidine	bias	metabolite	-0.5678189396858215
32	3-methylxanthine	bias	metabolite	-2.729659080505371
33	4-aminophenol	bias	metabolite	-2.870015859603882
34	4-guanidinobutanoic acid	bias	metabolite	-2.537454128265381
35	4-hydroxy-3-methylacetophenone	bias	metabolite	-3.1844160556793213
36	4-hydroxybenzaldehyde	bias	metabolite	-1.763614535331726
37	4-hydroxybenzeneacetonitrile	bias	metabolite	-1.3433276414871216
38	4-hydroxystyrene	bias	metabolite	-2.312302827835083
39	4-methylcatechol	bias	metabolite	-3.620253086090088
40	4-nitrophenol	bias	metabolite	-3.728259801864624
41	4-pyridoxate	bias	metabolite	-1.1505991220474243
42	5-acetylamino-6-amino-3-methyluracil	bias	metabolite	-1.6764286756515503
43	5-aminolevulinic acid	bias	metabolite	0.16869287192821503
44	5-dodecenoate	bias	metabolite	-1.7412128448486328
45	5-hydroxytryptophan	bias	metabolite	-2.8760995864868164
46	5alpha-cholestan-3beta-ol	bias	metabolite	-3.3051390647888184
47	7-methylguanine	bias	metabolite	-1.8309162855148315
48	7-methylxanthine	bias	metabolite	1.044815182685852
49	8-hydroxy-deoxyguanosine	bias	metabolite	-1.6189268827438354
50	9.10-diHOME	bias	metabolite	-1.8191605806350708
51	ADMA/SDMA	bias	metabolite	1.5716665983200073
52	C10 carnitine	bias	metabolite	-2.9959471225738525
53	C10:2 carnitine	bias	metabolite	-2.0762972831726074
54	C12 carnitine	bias	metabolite	-1.6006230115890503
55	C12:1 carnitine	bias	metabolite	-2.263213634490967
56	C14 carnitine	bias	metabolite	-3.0614001750946045
57	C14:0 CE	bias	metabolite	-1.2961480617523193
58	C14:0 LPC	bias	metabolite	-3.018925428390503
59	C14:0 SM	bias	metabolite	-1.7065836191177368
60	C14:1 carnitine	bias	metabolite	-2.54065203666687
61	C14:2 carnitine	bias	metabolite	-2.5568888187408447
62	C16 carnitine	bias	metabolite	-2.1951441764831543
63	C16-OH carnitine	bias	metabolite	-0.6435878276824951
64	C16:0 CE	bias	metabolite	-2.887228488922119
65	C16:0 Ceramide (d18:1)	bias	metabolite	-1.8744879961013794
66	C16:0 LPC	bias	metabolite	0.4283863306045532
67	C16:0 LPE	bias	metabolite	0.04022347182035446
68	C16:0 SM	bias	metabolite	-1.407772183418274
69	C16:1 CE	bias	metabolite	-2.8337714672088623
70	C16:1 LPC	bias	metabolite	-1.196022391319275
71	C16:1 LPC plasmalogen	bias	metabolite	-2.367525100708008
72	C16:1 LPE	bias	metabolite	-1.7094718217849731
73	C16:1 MAG	bias	metabolite	-2.9755587577819824
74	C16:1 SM	bias	metabolite	-2.536949634552002
75	C18 carnitine	bias	metabolite	-2.0631558895111084
76	C18:0 CE	bias	metabolite	-2.454721212387085
77	C18:0 LPC	bias	metabolite	-0.9984229207038879
78	C18:0 LPE	bias	metabolite	-2.1722123622894287
79	C18:0 LPE-A	bias	metabolite	-0.2892111837863922
80	C18:0 LPE-B	bias	metabolite	-0.3162965774536133
81	C18:0 MAG	bias	metabolite	-1.3496867418289185
82	C18:0 SM	bias	metabolite	-3.197986364364624
83	C18:1 CE	bias	metabolite	-2.0763492584228516
84	C18:1 LPC	bias	metabolite	-0.11928659677505493
85	C18:1 LPC plasmalogen	bias	metabolite	-1.7586338520050049
86	C18:1 LPE	bias	metabolite	-2.5715508460998535
87	C18:1 SM	bias	metabolite	-0.9493407011032104
88	C18:1 carnitine	bias	metabolite	-1.7573683261871338
89	C18:1-OH carnitine	bias	metabolite	-0.5569574236869812
90	C18:2 CE	bias	metabolite	-2.1473381519317627
91	C18:2 LPC	bias	metabolite	0.11878850311040878
92	C18:2 LPE	bias	metabolite	-2.3623769283294678
93	C18:2 carnitine	bias	metabolite	-1.568869709968567
94	C18:3 CE	bias	metabolite	-0.9720616936683655
95	C18:3 LPC	bias	metabolite	1.1054600477218628
96	C2 Ceramide (d18:1)	bias	metabolite	-2.47906756401062
97	C2 carnitine	bias	metabolite	-0.8560770153999329
98	C20 carnitine	bias	metabolite	-2.616624593734741
99	C20:0 LPE	bias	metabolite	-2.5072715282440186
100	C20:0 SM	bias	metabolite	-2.002849817276001
101	C20:1 LPC	bias	metabolite	-2.6150643825531006
102	C20:3 CE	bias	metabolite	-1.2928147315979004
103	C20:3 LPC	bias	metabolite	-0.7795758247375488
104	C20:4 CE	bias	metabolite	-2.2939529418945312
105	C20:4 LPC	bias	metabolite	-3.4077563285827637
106	C20:4 LPE	bias	metabolite	-3.754077196121216
107	C20:4 carnitine	bias	metabolite	-0.9966336488723755
108	C20:5 CE	bias	metabolite	-2.8288731575012207
109	C20:5 LPC	bias	metabolite	-2.420712471008301
110	C22:0 Ceramide (d18:1)	bias	metabolite	-2.105271816253662
111	C22:0 LPE	bias	metabolite	-1.1280303001403809
112	C22:0 SM	bias	metabolite	-2.1355583667755127
113	C22:1 MAG	bias	metabolite	-2.249847888946533
114	C22:1 SM	bias	metabolite	-1.2467389106750488
115	C22:4 CE	bias	metabolite	-1.250342845916748
116	C22:5 CE	bias	metabolite	-2.473325729370117
117	C22:6 CE	bias	metabolite	-0.5348533987998962
118	C22:6 LPC	bias	metabolite	-1.2402740716934204
119	C22:6 LPE	bias	metabolite	-0.6472430229187012
120	C24:0 Ceramide (d18:1)	bias	metabolite	-0.7615154981613159
121	C24:0 SM	bias	metabolite	-2.003535032272339
122	C24:1 Ceramide (d18:1)	bias	metabolite	-1.884192705154419
123	C24:1 SM	bias	metabolite	-2.109860420227051
124	C3 carnitine	bias	metabolite	-2.6922640800476074
125	C3-DC-CH3 carnitine	bias	metabolite	-1.7273509502410889
126	C30:0 DAG	bias	metabolite	-1.0365983247756958
127	C30:0 PC	bias	metabolite	-2.8195958137512207
128	C32:0 DAG	bias	metabolite	-1.2753256559371948
129	C32:0 PC	bias	metabolite	-1.903364896774292
130	C32:0 PE	bias	metabolite	-0.5572126507759094
131	C32:1 DAG	bias	metabolite	-1.2445422410964966
132	C32:1 PC	bias	metabolite	-3.0907702445983887
133	C32:2 DAG	bias	metabolite	-1.881490707397461
134	C34:0 DAG	bias	metabolite	-1.3330494165420532
135	C34:0 PC	bias	metabolite	-3.3580880165100098
136	C34:0 PE	bias	metabolite	-1.072615623474121
137	C34:1 DAG	bias	metabolite	-0.32149577140808105
138	C34:1 PC	bias	metabolite	-1.6544215679168701
139	C34:1 PC plasmalogen	bias	metabolite	-2.1401047706604004
140	C34:2 DAG	bias	metabolite	-1.1779676675796509
141	C34:2 PC	bias	metabolite	-0.8648883104324341
142	C34:2 PC plasmalogen	bias	metabolite	-2.5189123153686523
143	C34:3 DAG	bias	metabolite	-1.8187371492385864
