featureid	UNKNOWN	p__Euryarchaeota|c__Methanobacteria	p__Euryarchaeota|c__Thermoplasmata	p__Actinobacteria|c__Actinobacteria	p__Actinobacteria|c__Coriobacteriia	p__Bacteroidetes|c__Bacteroidia	p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	p__Firmicutes|c__Bacilli	p__Firmicutes|c__Clostridia	p__Firmicutes|c__Erysipelotrichia	p__Firmicutes|c__Firmicutes_unclassified	p__Firmicutes|c__Negativicutes	p__Firmicutes|c__Tissierellia	p__Fusobacteria|c__Fusobacteriia	p__Lentisphaerae|c__Lentisphaeria	p__Proteobacteria|c__Betaproteobacteria	p__Proteobacteria|c__Deltaproteobacteria	p__Proteobacteria|c__Epsilonproteobacteria	p__Proteobacteria|c__Gammaproteobacteria	p__Proteobacteria|c__Proteobacteria_unclassified	p__Spirochaetes|c__Spirochaetia	p__Synergistetes|c__Synergistia	p__Verrucomicrobia|c__Verrucomicrobiae	p__Ascomycota|c__Saccharomycetes	p__Eukaryota_unclassified|c__Eukaryota_unclassified
C46:3 TAG	-3.533809895799808	-1.5593896544292127	0.45515764176539997	-3.368073636381524	-3.0619705087174722	-3.7112871935211498	-2.751927254888265	-3.0885605229941158	-3.5370990167909673	-3.0353268234436976	-3.4048510911575147	-3.20769396122874	-3.499208728023807	-1.0142898410669128	-3.042887016566058	-3.780754381665336	-4.451857927350795	-0.12003881539110273	-2.802485060408925	-3.3594034804683126	-0.7869377379731946	-3.3133423448722095	-3.604388991882501	-0.5177084025656069	-1.3440206392186198
C48:0 TAG	0.46769734666073637	-1.2424058495070602	-1.6841163714772678	0.07535332739218842	0.017238561936691627	0.38193682508895677	-0.5845401881531207	-0.11527513802606926	0.2890872212120863	0.026997740513510227	0.26497039694302016	0.08669187625942787	0.43800708984670944	-0.3231289299097062	-0.8764967022155066	0.32670507379753067	0.7840634417621706	-0.9312099153685458	-0.21004226163288042	0.17340218154859954	-1.6889029242225697	0.40589519151953546	0.3607566086305104	-2.979165797289738	-0.6602772018063305
C48:1 TAG	-1.7680539284911547	0.1117061633312646	1.0615969984771205	-1.6116434278480487	-1.3344681387685142	-1.6557952270174336	-0.7190401801507806	-1.6964269141918047	-1.8611096232513562	-1.7187857227629877	-1.8889414348471312	-1.5425696760879752	-1.985209478955709	-0.439109678915214	-0.5687568038519428	-1.5778263381015596	-2.424388545145008	0.02361863682287746	-1.7220400013903419	-1.553989636585186	0.8061686199944313	-1.8652441083477296	-1.8609211669165755	1.6381978016897072	-0.2942626432343065
C48:2 TAG	-1.4436984161447382	0.3420888106529725	0.22990412063412677	-1.0758423368311585	-0.9908265413642142	-1.1532181583270553	-0.16019003840603707	-1.1738986414911468	-1.3617453114366356	-1.352903791494203	-1.4580828862891657	-1.1310839945848619	-1.63661528264209	-1.2715071849897965	0.40317194705068093	-0.9973443788173496	-1.68096866424671	-0.931911498455678	-1.2935481965403959	-1.1258328213325743	0.8143454847165561	-1.6309740421330918	-1.3807246491927816	2.45453376208318	-0.6422960777866846
C48:3 TAG	-1.606807119957916	-1.1772379745961568	-0.23485042298340789	-1.7317579949720987	-1.5370702298964218	-1.7050979874052725	-1.5723325908762482	-1.7545446388604216	-1.7554284879566522	-1.6463278343416228	-1.7188535286488773	-1.6289955969735619	-1.680755733934185	-0.529899541748164	-1.838053080570778	-1.7445365311238317	-2.0383365750234868	-0.3613795218595288	-1.6968418999901882	-1.6432814721082245	-0.8805661761365879	-1.5762998055949904	-1.7394545875331313	-1.3032678218658567	-0.8454727867399576
C48:4 TAG	-3.585874403846033	0.8745040553362491	2.412396351615672	-2.7463332026220697	-2.448314609238359	-3.3569517364798482	-0.9389262588473613	-2.445266167010394	-3.3089542314531046	-2.7234931396867905	-3.2852551254117492	-2.714917950941679	-3.683044054529417	-1.148205623263026	-0.32441186294780255	-3.2125665656957563	-4.641470175979763	0.3215600843588464	-2.2637346557051874	-2.901753347806597	2.182229569490314	-3.5416881791706185	-3.4461531611489487	5.108035193554551	-0.4473798617551683
C5 carnitine	-2.4391323046372997	-1.4436776352126215	-0.9647084235266374	-1.874718559493494	-2.0842160247282635	-2.6115095974199374	-1.9469685042118736	-1.1696875610074882	-1.9137415638832769	-1.361091473450613	-1.7363717152693998	-1.9127357314093327	-1.964898230584649	-1.6979086985959215	-1.9161187672617244	-2.717709003132804	-2.437821448942196	-0.7937778523366403	-0.7176042596267945	-2.1859288426189316	-1.391602584475156	-2.0095715639055083	-2.100393462164589	-0.39960032208554175	-1.5845289955933453
C50:0 TAG	-0.37037465040959283	0.38967226026136026	0.20521982929303428	-0.2293506574269944	-0.18314713995544127	-0.1954575001154173	0.2206686147950787	-0.3517846764001118	-0.3671798174860573	-0.43327806072475195	-0.4400334463279134	-0.26237339663657666	-0.5138656274201132	-0.4543023024372741	0.5227612834801949	-0.10396359360794381	-0.45342804549196236	-0.3882795758426858	-0.46036771092654505	-0.23444898235570655	0.5958878601411106	-0.5170261428727221	-0.3596865557827724	1.3574617704518541	-0.12038823722626768
C50:1 TAG	1.0342117540600397	-0.8100674190441748	-1.6289159864147063	0.6422257816207206	0.5509839332625716	1.0246709147186852	0.002632587646956619	0.3638376833176413	0.8477937843849999	0.4799021408359456	0.7811077880817785	0.6201127784842307	0.954356356492668	-0.19203096990593593	-0.16498223461526074	1.0061675776376364	1.475379063047149	-0.9408947025941257	0.18739697140788703	0.7432934622416489	-1.3269635137590723	0.8927485964721864	0.9353400508749777	-2.4793675047809995	-0.39213365189304206
C50:2 TAG	1.088296838843417	1.3228396964715354	0.8844284231731792	1.1300354351844166	1.1403921794672751	1.2582962458019935	1.3903259338303067	0.9439567903963755	1.0516634019916564	0.8897234105276182	0.9635848395547506	1.0870639269521831	0.9357255138977942	0.6359141823775598	1.6521897973754944	1.3436945450891895	1.1454141776344633	0.4987281031331814	0.7912219689134953	1.146815054428739	1.3722742570325934	0.9115070152472651	1.0803541434112351	1.8319802454180716	0.9221513294253594
C50:3 TAG	0.15243816811811106	-1.3498341037753845	-1.368412832834238	-0.35112355099725906	-0.27856603566617555	0.050835702683784234	-0.8649495771842877	-0.639336380096295	-0.16142260036073974	-0.42797305552252585	-0.19076865938063614	-0.28525386466622915	0.021100798280520472	-0.15729330295553456	-1.2648011720254484	-0.0026768614209547875	0.23263080483383103	-0.765698037214221	-0.7657186132373487	-0.17118650445246786	-1.6217799285863568	0.04952550882117812	-0.06038485660333437	-3.1530818097126896	-0.6358330398450853
C50:4 TAG	-1.1460026732691966	-1.365365946134906	-1.485058298927197	-1.3325005200108662	-1.239126037151614	-1.0644029478025185	-1.241972391128804	-1.6061489435208651	-1.3388147765431802	-1.5435593130309995	-1.4139788167084224	-1.3160244834118568	-1.3465324689557692	-1.342251391202586	-1.2346767069230475	-1.0194377467366977	-1.1915047027237238	-1.6385039606536487	-1.7722427637962923	-1.2227654710142257	-1.3347181074355179	-1.325763931166282	-1.2713662219600717	-1.6156816615060356	-1.3590968667169996
C50:5 TAG	-3.2037827090330873	-2.3442678454727206	-1.4085481639939859	-3.3371822106018576	-3.0501830042485416	-3.1909156172563105	-2.8522744787893903	-3.527326554452051	-3.4468742790753018	-3.4246938282957844	-3.468769559152307	-3.2313474648041574	-3.437132387078546	-2.0748218122021305	-2.9794015006232595	-3.165411965335084	-3.7657530531880505	-1.9505423420308943	-3.5873589094958493	-3.192243764020681	-1.8698750056063318	-3.3083758420232545	-3.3989929992363694	-2.017827747011846	-2.254170924507598
C51:0 TAG	-4.086876577430038	-2.225454854084786	-1.1672827521325135	-4.047365277441423	-3.6856240241775495	-3.951696985329681	-3.0681803409515847	-4.272250372113857	-4.306638987576371	-4.243024393581264	-4.36339291214404	-3.951418110396162	-4.415955030920297	-2.6572672823310732	-2.956988169846432	-3.855746994794178	-4.846052675508717	-2.3128054229140234	-4.375030280014409	-3.9143728337207833	-1.4570896638015869	-4.264823276033857	-4.268959824349159	-0.8320812889328293	-2.5751321704670556
C51:1 TAG	-3.541315851829355	-1.7875864136839577	0.6350793795281933	-3.650631725320014	-3.1787054624177884	-3.7525993806630904	-3.0085330745561385	-3.5830368254027496	-3.794181886005126	-3.3934071318779324	-3.6835055162258468	-3.4147257785912455	-3.670043911191944	-0.6405948528810841	-3.514711754010368	-3.827831269648858	-4.684016329013027	0.0489262728835933	-3.387205023153376	-3.4930925933764208	-0.9058280093601656	-3.4112119670843466	-3.7949729751030357	-1.3308513423769321	-1.2456515051873325
C51:2 TAG	-2.630843437530823	-1.4796178394140258	-0.23896814156123883	-2.785537674868834	-2.419487143316772	-2.6243087568951164	-2.159277214797901	-3.002643310466885	-2.9284882177040457	-2.8745796791733573	-2.947627644730501	-2.6484805034657004	-2.912560262794366	-1.1269449260100393	-2.326982584956899	-2.5957884028510425	-3.3624176942030823	-0.9307911043227324	-3.0630527847962252	-2.6067768663059177	-0.8610445367836217	-2.7455989846689643	-2.8732122733774044	-1.0244988095749847	-1.3612449312486596
C51:3 TAG	-2.541017679913525	-1.2765637107987937	0.6826637549852139	-2.7802376313814565	-2.3175517954649294	-2.672353614703047	-2.200451608077072	-2.9129775321152627	-2.896564980483098	-2.7014142410806743	-2.8513877913381944	-2.5676088955025573	-2.7830631503560044	-0.23930076707120396	-2.639315606821289	-2.7078225566151954	-3.5287329468871826	0.11822312321480632	-2.864621766253128	-2.5643717953120735	-0.5260731976108506	-2.549004484709803	-2.8480087178854485	-1.138611727657838	-0.7830354381620097
C52:0 TAG	0.400269984978308	-0.4458180893539263	-1.0783229677470219	0.2649447572081815	0.18672216079653473	0.45155764307854973	0.0008110378605192814	0.1090030647846616	0.3441317198915801	0.12576476042640383	0.28775770094235487	0.22584742042830108	0.3468492809860866	-0.4435666077103635	0.031829169478173824	0.4672199795597617	0.6908654023345955	-0.829864064175518	-0.007351831644402229	0.29102976425617566	-0.7223201686338152	0.2927546141706765	0.38420829708783144	-1.04879453435262	-0.40951419159451685
C52:1 TAG	0.7496947862471024	0.08108711051954542	-0.08358799871839986	0.44285195972182895	0.5345597819130673	0.7950918837512067	0.35771303765700013	0.12040946443612999	0.495998924833601	0.2324213007912963	0.4203355671804938	0.4710662658257495	0.5411882692207994	0.42361174346141706	0.2590533791769305	0.8204256345726962	0.7597075696450082	-0.02702060480477675	-0.06556530720663833	0.5878105369572815	0.008393435583324838	0.5619377716064964	0.5841482059858839	-0.6728690678842879	0.28272425118012734
C52:2 TAG	2.630280912654633	0.4214131945814199	-0.1253431674547361	2.0940554198891825	2.0408199242986163	2.525438147244814	1.2682361954825354	1.813139266746266	2.3667407925830153	2.009878074176508	2.3291238609410034	2.1152010146156623	2.5648095908150212	1.6330083694558049	0.8842245309659811	2.459810690063886	3.013381191380261	0.8172264627024641	1.6693211091489157	2.2412592342647972	-0.13547663656039344	2.531681142044306	2.469042224469519	-1.8487675265497248	1.1837506269843505
C52:3 TAG	2.9471625063278704	0.6008842247020632	0.21606400491864994	2.3667417736338465	2.3212452649614166	2.784102707125256	1.440402153872021	2.1223637026316764	2.6721569627728288	2.3502752463248537	2.659075044291599	2.4078026665346997	2.9150045097344863	2.1032025242034775	0.9473760811409413	2.6887117390103947	3.302235735751224	1.3000693855289236	2.0190295436410377	2.5211437036488658	0.0248342270450288	2.893880966416461	2.7721289028688223	-1.92391534893958	1.5324006671088206
C52:4 TAG	2.968719452144466	0.593481503173712	-0.3772579028626939	2.5187303813715927	2.361608692806925	2.902641570423061	1.6060013238805289	2.2808355419060433	2.8023286807786096	2.4168221155607945	2.754280777697213	2.4892613160327226	2.9593054646859853	1.4917619789284027	1.3463234342097876	2.849168337222288	3.5581513485548983	0.6383043642676334	2.1334578689907886	2.606640956986535	-0.10500159159211764	2.873292756412307	2.887823362968019	-1.5776120907552946	1.1959490468225304
C52:5 TAG	1.0846872395664362	0.9714918968278076	0.5702697286797371	1.0002537372537306	1.0349006370092906	1.2224129461828346	1.139776233465876	0.7499039498383377	0.9679036520064261	0.7515424839907552	0.8771599872358948	0.9775742239077551	0.9031582935608871	0.6067224295605795	1.2919293032498271	1.292285194250712	1.1448468115974302	0.3328139161223693	0.5713805377630539	1.0641040870336544	0.96568161518258	0.8904516482361293	1.0208220987178573	1.0357345451410689	0.7612135210717832
C52:6 TAG	0.6987118645916826	0.01611124764217653	0.11224625065642455	0.34053610945724183	0.4715654608818801	0.690995247668825	0.22201267551861603	0.03535758623200369	0.4099677078930064	0.18632488387332247	0.3560207456901878	0.3989841233622339	0.4976778677127456	0.651546358427793	0.010235972638487745	0.6917273400286742	0.6170945205880445	0.23454473396581932	-0.11768519130568678	0.5071867176483886	-0.01727398307723904	0.5444026433253546	0.500164599066587	-0.9204924102994281	0.38023584290292956
C52:7 TAG	-2.992701657175678	-0.4768221554805676	0.5994765768205579	-2.7852003853387273	-2.4163576689781507	-2.787378785730594	-1.5267945510010494	-2.9676785738424742	-3.136874217784574	-3.011352985001044	-3.2034143380743063	-2.7093548649086188	-3.3314405523909967	-1.4273335657271353	-1.2394279508826314	-2.653495891424179	-3.8272845338160417	-0.8871034585396615	-3.0632226182223494	-2.6959460607151797	0.4448368526856159	-3.181469296875994	-3.123362049279471	1.6730880267655583	-1.1423933034362488
C53:3 TAG	-1.3931098213503108	1.4963896588798178	2.4642577654335884	-1.0990651910638751	-0.7211216198160139	-1.1086597331033783	0.36682930744777353	-1.314900898563638	-1.5161743668937908	-1.4057664638416165	-1.6109238050858674	-1.0435711416093523	-1.779449539554098	0.11725888373919435	0.8083315955226151	-0.9325576318679302	-2.2505944050903954	0.708791017078098	-1.4519037738855873	-1.022183723854492	2.50654636973613	-1.6351003776510247	-1.504978555551522	4.1395645775936885	0.5737958241987795
C54:1 TAG	0.5134525876047493	-0.5084487390025514	-0.35091930191378373	0.056316653217202084	0.19356871602728623	0.45484260430577983	-0.21562749234999812	-0.2642205220413736	0.17774415863643256	-0.0657174546848509	0.13514324966230618	0.13310250386914035	0.32073524690266453	0.4724349594241213	-0.5485104763494633	0.4291241518290455	0.44642653048029235	-0.03431884407284258	-0.41099271654988556	0.25050801032385994	-0.6104690357501292	0.3748588019160506	0.2804648415381271	-1.8818992780009682	0.0618603009854608
C54:2 TAG	1.974988560212196	0.6124590636703258	0.09809841892122526	1.5763816283863108	1.5914077591750768	1.9982728883222034	1.200115188780101	1.227171390735931	1.714557975206235	1.359615145302696	1.6327878590155693	1.5842946518081282	1.799928177195122	1.1520327569516313	1.0498046184153838	2.005345542718747	2.2015153848253926	0.48212092954646746	1.0171777377695301	1.7230468844075508	0.306348667530957	1.7833609275784115	1.8162231755117735	-0.7210606198812224	0.9569044229156853
C54:3 TAG	3.1434378273813763	1.233511274806859	-0.047790955350144354	2.841200678150159	2.663049028600499	3.2066263534532347	2.1962598886651974	2.5620690008106886	3.035258048731374	2.611250279471187	2.940885767386791	2.765170176784438	3.0797045798164517	1.4097065982620738	2.2010534857394206	3.2192463552678716	3.772655628406434	0.6057126521699094	2.3485786292519153	2.894159007626491	0.6114604194202655	2.967514717249894	3.1137477556223563	-0.20775746743374324	1.4127171513248826
C54:4 TAG	3.2499415560542038	2.068568012711427	1.6581806816854494	2.94287901097339	2.928097144910084	3.2413648660484684	2.5611406042011984	2.712472834874982	3.073454041883619	2.8156752378066825	3.023217514209673	2.9470148768914353	3.1537611144351865	2.5801619369250144	2.410378112017141	3.230122858864021	3.4654903215044612	2.0666716036423827	2.579079301086318	3.0405264619574264	1.7796731902972203	3.1328030713244543	3.1442682824079893	0.9105152065776052	2.3964892862256275
C54:5 TAG	3.449490887391327	0.7518827624170845	0.39430244953205595	2.7814577896520594	2.730832995992043	3.236784328555699	1.6906528049269665	2.531686459685484	3.1403557541697475	2.8005942536539106	3.139426454089587	2.8361242287197364	3.4351886933221136	2.5738461184318977	1.0864231746075275	3.1147373139658163	3.8385269952383743	1.6839585192757665	2.438319601789198	2.9556628456108474	0.09345969303482349	3.4163076391288563	3.249862772749602	-2.1983057058037203	1.8767825434974483
C54:6 TAG	2.8169419686824795	1.5873688973545799	-0.5603622285527654	2.9004858365384396	2.5594129590176493	3.103192904866228	2.582169980655438	2.6821434898468093	2.95980056831933	2.510637621999259	2.8027532680086016	2.69511699017162	2.780121229089457	0.2760726586199409	3.134640321833595	3.220405436238513	3.719132695863638	-0.38388116159403873	2.4125354740618583	2.8026339032343213	0.948026756017045	2.5679081412444695	2.988643440708913	1.5195518562619368	0.9196694904047202
C55:2 TAG	-3.2937508412242473	-0.8091208133721948	0.3769049916649776	-3.1688639944725554	-2.7433967399165695	-3.0863058830662933	-1.8730563449929636	-3.431966916222576	-3.520881204846442	-3.4363166190892125	-3.6003246823589614	-3.0712527902577325	-3.696828992172258	-1.6231457913256113	-1.6336915041786986	-2.947250964776185	-4.2031636700576	-1.151970616598724	-3.5673058280070986	-3.030165026924454	0.15886785957781857	-3.5238408520155513	-3.484255377787164	1.2090942381703296	-1.4039342347256287
C55:3 TAG	-2.0946827011895714	-1.7941363842089315	-1.027263267172115	-2.4408171600416675	-2.1110503830123655	-2.0625330728259375	-2.0667610822551956	-2.832233594707258	-2.4993391213523166	-2.6534963547642025	-2.5657165472566725	-2.320666914018881	-2.445483256281947	-1.2607518162378453	-2.2681472990069595	-2.0249440850815454	-2.6071860788156522	-1.461346374921035	-3.013513260600744	-2.2017103015659707	-1.411953057082206	-2.309550657748387	-2.393588382141203	-2.060984924790389	-1.5440398523800418
C56:1 TAG	-0.6180482232862645	-0.3979360269300536	-0.10850561133323103	-0.8333988580271872	-0.6241158357339175	-0.5330608864534252	-0.5178086607181478	-1.1606192327659488	-0.8937573751653334	-1.0647210995193088	-0.9713718556537798	-0.7747235092492736	-0.9002820421526456	-0.3045068057170681	-0.5498660613310307	-0.47710318583589795	-0.9053900161219781	-0.5080530050269236	-1.3395071174995916	-0.6724771248062318	-0.15436631751943564	-0.8256383990263831	-0.8131276031486928	-0.425102245147174	-0.38016396950712483
C56:2 TAG	1.0072689539224924	0.5084712817867956	0.7405810262580712	0.6829633035748415	0.8279111926672725	0.9880555762371035	0.616954023913173	0.4156417001988282	0.735725218049228	0.5609689904943655	0.6941936874567518	0.7491025052187262	0.8204102965816782	1.1409329463863038	0.39855145634660794	0.9841908775968479	0.8653529140174276	0.8126399262400947	0.29164403956058915	0.8402040150488652	0.5325261783314583	0.8774757589900712	0.8157426176977444	-0.2941824231698633	0.863917726678137
C56:3 TAG	0.9961799795586326	0.7553304810241894	0.6308305197777393	0.8000053675930985	0.8961602920070532	1.0787873024557957	0.8874622457901493	0.5168459309515345	0.7955132072953273	0.5830404369749282	0.7182852251346583	0.8174031168673103	0.7896945769597838	0.7902394494097176	0.8913460824919199	1.1244376257522481	0.9511250011274219	0.4800830561054257	0.3451329377332558	0.9143392001866282	0.783488891572496	0.8111685758648797	0.8656631738344102	0.48058702003904186	0.7685280967052988
C56:4 TAG	0.389909511790407	0.45112868885137125	0.043123888619515355	0.38072436497798817	0.39452026725196	0.5343748718576027	0.5633708312291272	0.18586575374690817	0.3287521007813251	0.15597934826358895	0.24616466782131052	0.3470936248753844	0.24087729889060405	-0.06043997911410859	0.7638379042801882	0.6065201072767005	0.45442977110740257	-0.24437369213083437	0.035675424326037875	0.41188449061571486	0.4657051209439995	0.22046379667934524	0.3640490647036475	0.7374730356668058	0.15509185655337232
C56:6 TAG	-1.5938270431944965	-0.2532840541372503	0.8299602344456629	-1.59085801594848	-1.3060589273536642	-1.5747287779102113	-0.9577119693457408	-1.6811089314641965	-1.7536702735982272	-1.6266149913172185	-1.7562393163186933	-1.4901191958556925	-1.783830125692817	-0.21505201833665577	-1.0161515340823888	-1.5453062013664707	-2.232322129250556	0.12465821894776541	-1.6820323720352999	-1.4939452240028537	0.33114768612602763	-1.650833986649209	-1.7374321087065279	0.5609450097653153	-0.3082912955505783
C56:7 TAG	-2.6678095335477203	-1.6579446143551693	0.07480747416443398	-2.7719395977601144	-2.463852025492784	-2.86363826350002	-2.461552667550317	-2.6820106028629143	-2.8324591861264166	-2.532501865962238	-2.735271052309527	-2.600666439526785	-2.712070413214186	-0.6332292401971609	-2.896871682374762	-2.9441671000871747	-3.433016219468258	-0.16037704920126172	-2.5066462129427567	-2.6702104456960143	-1.107879130361606	-2.5346646723953103	-2.8386233787322506	-1.6004779287382873	-1.1420947641484709
C58:10 TAG	-1.69959941160733	1.2729542975442996	1.8899592863310164	-1.2481343878575808	-0.9756218671561393	-1.3724145289951846	0.20823378245724955	-1.3696137490350617	-1.682088087467839	-1.5466231686489573	-1.7775844908224792	-1.2462609062612544	-2.007678222352385	-0.5430426788758584	0.8111165607375828	-1.181773814649564	-2.389330022108388	0.12183161976517676	-1.4800950991128952	-1.255615228035274	2.198119051948419	-1.9143187727859363	-1.7040703804895663	4.2702314578687375	0.1132112884728671
C8 carnitine	0.6943593324729718	0.8018171080722574	0.480161384051206	1.3688316834302483	0.8872327201681126	0.4815909116614421	0.7742970232140789	2.2736098693179354	1.4516756466070335	1.9978347015199556	1.6595024293881386	1.2400099272244436	1.4049554757666831	0.4415115483264467	0.866786690211673	0.3330807895223845	1.2155150533811456	1.2407901703430153	2.8104054132937737	0.9161787119968636	0.3908920309312185	1.2415652378802644	1.2163925270843383	1.4044781637196435	0.6639179063988188
C9 carnitine	-1.1068987005476587	-1.4656921324825685	-0.4149683161979707	-1.0328087731037938	-1.1417234482147052	-1.5290627925406195	-1.7108499125807017	-0.4228897863647889	-0.853488164678585	-0.36467749067196964	-0.6186581523677019	-0.9549910028649612	-0.6348549613167682	0.006386650929868232	-2.2957519661762165	-1.759416524631773	-1.189500079317729	0.5499809394089143	0.060580823086290425	-1.182863279543339	-1.6109552299744676	-0.6096929377499691	-0.9742757788554423	-2.389861343024085	-0.595531796120488
N-acetyalanine	-6.013450697560531	-2.1239413688194126	0.9360673356477778	-5.493619265407577	-5.049259085033036	-6.203845086259042	-4.214912564265871	-4.9512927637427415	-5.86992868456712	-4.985450932004757	-5.666450942924367	-5.285432473971552	-5.924700422113422	-2.0197551708242303	-4.411240570974674	-6.2664774612719585	-7.474976534656869	-0.3478162767963915	-4.4751630995462275	-5.565214380265278	-0.769873964724221	-5.653300244036393	-6.0193291038637815	0.5192823509651985	-2.232951882813545
N-acetylaspartic acid	-5.5419670631896185	-2.6273248483816936	0.11232700614683841	-5.186242650846043	-4.820856032148697	-5.795212061911299	-4.329936614166153	-4.675905256896461	-5.4345207770099355	-4.655435550205737	-5.22718385421512	-4.986480268096093	-5.406409713686043	-2.0624660336770058	-4.669888489012103	-5.897825336175949	-6.763160841189781	-0.6793462560456205	-4.215756192531279	-5.239054913743377	-1.5707228222749627	-5.169584435921797	-5.562382173424168	-0.9090582572410928	-2.434557146371432
N-acetylglutamate	-0.6678351483616622	-0.29350411684484823	-0.6563633033558736	-0.4825943803834026	-0.5492441043888282	-0.5576795276145994	-0.3085861003683221	-0.4630569273535583	-0.5527688388775354	-0.5670204255641318	-0.5871367131083116	-0.5398549218881902	-0.6697887795926958	-0.9969975955848831	-0.05399730783401768	-0.5085729934664528	-0.5659410110803433	-0.913894505951983	-0.48648828946450984	-0.5550809152060276	-0.27871231060238566	-0.7137156729056713	-0.5761315514305648	0.38723493019241495	-0.6961411700024933
N-acetylglutamine	1.0862172405614934	-1.3661003268591057	-2.551305769648213	0.8641852627928397	0.519491045361068	0.9488493231267849	-0.29866949762350226	0.9380764300458599	1.1885825946610966	0.9753680619851108	1.210563241052165	0.7814011778815325	1.3328275162589085	-0.6066052650488709	-0.5159844878864028	0.8447152578902019	1.9099842171926715	-1.2229381359780294	0.9683449987511618	0.7921912474794865	-2.2541063010962503	1.1798505696653816	1.1937971474566784	-3.3945833673741483	-0.8135893315633531
N-acetylhistamine	7.167771650022145	2.5646745737790155	1.7921875373854805	6.302467397746551	6.009417266362362	6.709010549477528	4.178011718678379	6.262115738108872	6.955428056989086	6.6083968681697876	7.046443553394692	6.340368633263326	7.45318392210839	5.5376940024411025	3.1846032022274313	6.438726896850986	8.06726302105934	4.339589338369473	6.323639572294434	6.415200931222369	1.2530859535125938	7.352016745823287	7.044742129995286	-2.2533126607148186	4.4359961798575895
N-acetylhistidine	-1.2555913885912546	-1.4372966194365844	-0.6309508347043946	-1.512939905610468	-1.3449114255886734	-1.3972355168469779	-1.604947519506005	-1.5792783702234203	-1.4562880943469603	-1.4210321370215961	-1.419249094890691	-1.4054054328645478	-1.3204141962578957	-0.4336174713618304	-1.9856897039814791	-1.4621134763521018	-1.5722089355929727	-0.46138235609346845	-1.5407316846156789	-1.3950178813231542	-1.305016467125225	-1.227310895299972	-1.4195125393014218	-2.19276713069681	-0.8809821994303011
N-acetylornithine	-3.553797680419008	-3.7902137968413854	-3.308033322642725	-3.6836853859937784	-3.6260986206678325	-3.6790192928517538	-3.8597863569676014	-3.645047669046142	-3.6205725449948476	-3.5572710790818345	-3.575169586238695	-3.6237113053357213	-3.5237718768701347	-3.079755096701544	-4.130362521859584	-3.7435667945183497	-3.689815848979312	-3.0556810417042652	-3.566843359241304	-3.646281184850272	-3.7774111952555653	-3.4808001288780517	-3.616012137558854	-4.36521727301384	-3.384286565810404
N-acetylputrescine	2.9741812308322486	-0.0803529038990034	-0.7334057636428193	2.4149052596729033	2.2075715961446534	2.705196689330416	1.031921440014774	2.3572766174825865	2.838017329277844	2.570529955066346	2.8801562698401653	2.4256401879348655	3.142158667971535	1.7370846171941823	0.4328876517769027	2.541997768868949	3.612427801333573	0.9054058657624435	2.369454341966156	2.4851775440571906	-0.9659956515160486	3.0629097362821955	2.9009596312351253	-3.192765858306592	1.0745216929549777
N-alpha-acetylarginine	0.013623983141245244	1.062906336207538	0.24929061999377675	0.43680423756532133	0.32216251048114575	0.2994957809206067	0.972256946356501	0.4339096552528301	0.2414194802185312	0.1953197495691974	0.14957611260276993	0.30842498301419863	-0.03770911652993458	-0.6849972970629921	1.6076776768617718	0.4371051043294484	0.19020953077449487	-0.4973657442678303	0.3377154652326605	0.2968798849800507	1.173083188517463	-0.12482403235191519	0.19865703528734768	2.8133309493173737	0.050598292175495274
N-carbamoyl-beta-alanine	-2.5899122524121005	-1.6533540363804244	-0.9591513264620948	-2.5078592073062107	-2.3687182039736534	-2.5965887367167486	-2.1377820745256737	-2.470115930629153	-2.611720178087345	-2.4665652185801488	-2.592357189220149	-2.454946862413669	-2.642518567700354	-1.6867201456309937	-2.1608148911260967	-2.5918339061197195	-2.965519501357641	-1.3642160744389904	-2.411577090140538	-2.494627642071837	-1.2996379584512896	-2.5713862493748874	-2.6273455365911498	-1.0128397031021108	-1.7171874538870568
N-methylproline	2.021066398719506	0.9169797972170459	0.8515774216360639	1.7226774538385035	1.7224275707167784	1.9271474380586096	1.2788889825486542	1.6028533684464996	1.871363705358486	1.7275830792026912	1.869488055468628	1.7558064828328135	1.9975647370993466	1.7444343839266496	0.9990453593245969	1.8730047286236728	2.1422099218539215	1.3754093340514078	1.5643709237611212	1.8058797082606954	0.6683538691211741	1.9991920560361187	1.9211504965817032	-0.3464821840587362	1.4217301421123967
